payment_id,customer_id,subscription_id,date,amount,currency,status,plan
24387,8254,11468,2024-11-13,499,USD,Paid,Enterprise
24388,8254,11468,2024-12-13,499,USD,Paid,Enterprise
24389,8256,11471,2024-09-13,29,USD,Paid,Starter
24390,8256,11471,2024-10-13,29,USD,Paid,Starter
24391,8256,11471,2024-11-13,29,USD,Paid,Starter
24392,8256,11471,2024-12-13,29,USD,Paid,Starter
24393,8259,11475,2024-09-13,79,USD,Paid,Pro
24394,8260,11477,2024-09-14,79,USD,Paid,Pro
24395,8260,11477,2024-10-14,79,USD,Paid,Pro
24396,8260,11477,2024-11-14,79,USD,Paid,Pro
24397,8268,11486,2024-09-14,79,USD,Paid,Pro
24398,8268,11486,2024-10-14,79,USD,Paid,Pro
24399,8268,11486,2024-11-14,79,USD,Paid,Pro
24400,8268,11486,2024-12-14,79,USD,Paid,Pro
24401,8270,11489,2024-09-14,199,USD,Paid,Business
24402,8270,11489,2024-10-14,199,USD,Paid,Business
24403,8270,11489,2024-11-14,199,USD,Paid,Business
24404,8270,11490,2024-12-14,79,USD,Paid,Pro
24405,8272,11493,2024-09-14,29,USD,Paid,Starter
24406,8272,11493,2024-10-14,29,USD,Paid,Starter
24407,8272,11493,2024-11-14,29,USD,Paid,Starter
24408,8272,11493,2024-12-14,29,USD,Paid,Starter
24409,8275,11497,2024-09-14,79,USD,Paid,Pro
24410,8275,11497,2024-10-14,79,USD,Paid,Pro
24411,8275,11497,2024-11-14,79,USD,Paid,Pro
24412,8275,11497,2024-12-14,79,USD,Paid,Pro
24413,8276,11499,2024-09-14,79,USD,Paid,Pro
24414,8276,11499,2024-10-14,79,USD,Paid,Pro
24415,8276,11499,2024-11-14,79,USD,Paid,Pro
24416,8276,11499,2024-12-14,79,USD,Paid,Pro
24417,8277,11501,2024-09-14,29,USD,Paid,Starter
24418,8277,11501,2024-10-14,29,USD,Paid,Starter
24419,8277,11501,2024-11-14,29,USD,Paid,Starter
24420,8277,11501,2024-12-14,29,USD,Paid,Starter
24421,8278,11503,2024-09-14,199,USD,Paid,Business
24422,8278,11503,2024-10-14,199,USD,Paid,Business
24423,8278,11503,2024-11-14,199,USD,Paid,Business
24424,8278,11503,2024-12-14,199,USD,Paid,Business
24425,8282,11508,2024-09-14,79,USD,Paid,Pro
24426,8285,11512,2024-09-15,199,USD,Paid,Business
24427,8285,11512,2024-10-15,199,USD,Paid,Business
24428,8285,11512,2024-11-15,199,USD,Paid,Business
24429,8285,11512,2024-12-15,199,USD,Paid,Business
24430,8286,11514,2024-09-15,29,USD,Paid,Starter
24431,8286,11514,2024-10-15,29,USD,Paid,Starter
24432,8286,11514,2024-11-15,29,USD,Paid,Starter
24433,8286,11514,2024-12-15,29,USD,Paid,Starter
24434,8287,11516,2024-09-15,29,USD,Paid,Starter
24435,8287,11516,2024-10-15,29,USD,Paid,Starter
24436,8287,11516,2024-11-15,29,USD,Paid,Starter
24437,8287,11516,2024-12-15,29,USD,Paid,Starter
24438,8288,11518,2024-09-15,79,USD,Paid,Pro
24439,8288,11518,2024-10-15,79,USD,Paid,Pro
24440,8288,11518,2024-11-15,79,USD,Paid,Pro
24441,8288,11518,2024-12-15,79,USD,Paid,Pro
24442,8290,11521,2024-09-15,499,USD,Paid,Enterprise
24443,8290,11521,2024-10-15,499,USD,Paid,Enterprise
24444,8290,11521,2024-11-15,499,USD,Paid,Enterprise
24445,8290,11521,2024-12-15,499,USD,Paid,Enterprise
24446,8297,11529,2024-09-15,79,USD,Paid,Pro
24447,8297,11529,2024-10-15,79,USD,Paid,Pro
24448,8297,11529,2024-11-15,79,USD,Paid,Pro
24449,8297,11529,2024-12-15,79,USD,Paid,Pro
24450,8299,11532,2024-09-15,79,USD,Paid,Pro
24451,8299,11532,2024-10-15,79,USD,Paid,Pro
24452,8299,11532,2024-11-15,79,USD,Paid,Pro
24453,8299,11532,2024-12-15,79,USD,Paid,Pro
24454,8300,11534,2024-09-15,199,USD,Paid,Business
24455,8300,11534,2024-10-15,199,USD,Paid,Business
24456,8300,11534,2024-11-15,199,USD,Paid,Business
24457,8300,11534,2024-12-15,199,USD,Paid,Business
24458,8305,11540,2024-09-15,29,USD,Paid,Starter
24459,8305,11540,2024-10-15,29,USD,Paid,Starter
24460,8305,11540,2024-11-15,29,USD,Paid,Starter
24461,8305,11540,2024-12-15,29,USD,Paid,Starter
24462,8312,11548,2024-09-16,29,USD,Paid,Starter
24463,8312,11548,2024-10-16,29,USD,Paid,Starter
24464,8312,11548,2024-11-16,29,USD,Paid,Starter
24465,8312,11548,2024-12-16,29,USD,Paid,Starter
24466,8315,11552,2024-09-16,79,USD,Paid,Pro
24467,8315,11552,2024-10-16,79,USD,Paid,Pro
24468,8315,11552,2024-11-16,79,USD,Paid,Pro
24469,8315,11552,2024-12-16,79,USD,Paid,Pro
24470,8317,11555,2024-09-16,199,USD,Paid,Business
24471,8317,11555,2024-10-16,199,USD,Paid,Business
24472,8317,11555,2024-11-16,199,USD,Paid,Business
24473,8317,11555,2024-12-16,199,USD,Paid,Business
24474,8321,11560,2024-09-16,79,USD,Paid,Pro
24475,8321,11560,2024-10-16,79,USD,Paid,Pro
24476,8321,11560,2024-11-16,79,USD,Paid,Pro
24477,8324,11564,2024-09-16,29,USD,Paid,Starter
24478,8325,11566,2024-09-16,29,USD,Paid,Starter
24479,8325,11566,2024-10-16,29,USD,Paid,Starter
24480,8325,11566,2024-11-16,29,USD,Paid,Starter
24481,8325,11566,2024-12-16,29,USD,Paid,Starter
24482,8328,11570,2024-09-16,79,USD,Paid,Pro
24483,8328,11570,2024-10-16,79,USD,Paid,Pro
24484,8328,11570,2024-11-16,79,USD,Paid,Pro
24485,8328,11570,2024-12-16,79,USD,Paid,Pro
24486,8334,11577,2024-09-17,199,USD,Paid,Business
24487,8334,11577,2024-10-17,199,USD,Paid,Business
24488,8334,11577,2024-11-17,199,USD,Paid,Business
24489,8334,11577,2024-12-17,199,USD,Paid,Business
24490,8336,11580,2024-09-17,29,USD,Paid,Starter
24491,8338,11583,2024-09-17,199,USD,Paid,Business
24492,8338,11583,2024-10-17,199,USD,Paid,Business
24493,8338,11583,2024-11-17,199,USD,Paid,Business
24494,8338,11583,2024-12-17,199,USD,Paid,Business
24495,8341,11587,2024-09-17,499,USD,Paid,Enterprise
24496,8341,11587,2024-10-17,499,USD,Paid,Enterprise
24497,8341,11587,2024-11-17,499,USD,Paid,Enterprise
24498,8341,11587,2024-12-17,499,USD,Paid,Enterprise
24499,8354,11601,2024-09-17,499,USD,Paid,Enterprise
24500,8354,11601,2024-10-17,499,USD,Paid,Enterprise
24501,8354,11601,2024-11-17,499,USD,Paid,Enterprise
24502,8354,11601,2024-12-17,499,USD,Paid,Enterprise
24503,8355,11603,2024-09-18,79,USD,Paid,Pro
24504,8363,11612,2024-09-18,199,USD,Paid,Business
24505,8363,11612,2024-10-18,199,USD,Paid,Business
24506,8363,11612,2024-11-18,199,USD,Paid,Business
24507,8363,11612,2024-12-18,199,USD,Paid,Business
24508,8368,11618,2024-09-18,499,USD,Paid,Enterprise
24509,8368,11618,2024-10-18,499,USD,Paid,Enterprise
24510,8368,11618,2024-11-18,499,USD,Paid,Enterprise
24511,8368,11618,2024-12-18,499,USD,Paid,Enterprise
24512,8375,11626,2024-09-18,79,USD,Paid,Pro
24513,8375,11626,2024-10-18,79,USD,Paid,Pro
24514,8375,11626,2024-11-18,79,USD,Paid,Pro
24515,8375,11626,2024-12-18,79,USD,Paid,Pro
24516,8376,11628,2024-09-18,499,USD,Paid,Enterprise
24517,8376,11628,2024-10-18,499,USD,Paid,Enterprise
24518,8376,11628,2024-11-18,499,USD,Paid,Enterprise
24519,8376,11628,2024-12-18,499,USD,Paid,Enterprise
24520,8379,11632,2024-09-18,199,USD,Paid,Business
24521,8379,11632,2024-10-18,199,USD,Paid,Business
24522,8379,11632,2024-11-18,199,USD,Paid,Business
24523,8379,11632,2024-12-18,199,USD,Paid,Business
24524,8382,11636,2024-09-19,79,USD,Paid,Pro
24525,8382,11636,2024-10-19,79,USD,Paid,Pro
24526,8382,11636,2024-11-19,79,USD,Paid,Pro
24527,8382,11636,2024-12-19,79,USD,Paid,Pro
24528,8391,11646,2024-09-19,29,USD,Paid,Starter
24529,8391,11646,2024-10-19,29,USD,Paid,Starter
24530,8391,11646,2024-11-19,29,USD,Paid,Starter
24531,8391,11646,2024-12-19,29,USD,Paid,Starter
24532,8394,11650,2024-09-19,499,USD,Paid,Enterprise
24533,8394,11650,2024-10-19,499,USD,Paid,Enterprise
24534,8394,11650,2024-11-19,499,USD,Paid,Enterprise
24535,8394,11650,2024-12-19,499,USD,Paid,Enterprise
24536,8401,11658,2024-09-20,499,USD,Paid,Enterprise
24537,8401,11658,2024-10-20,499,USD,Paid,Enterprise
24538,8401,11658,2024-11-20,499,USD,Paid,Enterprise
24539,8401,11658,2024-12-20,499,USD,Paid,Enterprise
24540,8404,11662,2024-09-20,499,USD,Paid,Enterprise
24541,8404,11662,2024-10-20,499,USD,Paid,Enterprise
24542,8404,11662,2024-11-20,499,USD,Paid,Enterprise
24543,8404,11662,2024-12-20,499,USD,Paid,Enterprise
24544,8407,11666,2024-09-20,199,USD,Paid,Business
24545,8407,11666,2024-10-20,199,USD,Paid,Business
24546,8407,11666,2024-11-20,199,USD,Paid,Business
24547,8407,11666,2024-12-20,199,USD,Paid,Business
24548,8410,11670,2024-09-20,499,USD,Paid,Enterprise
24549,8410,11670,2024-10-20,499,USD,Paid,Enterprise
24550,8410,11670,2024-11-20,499,USD,Paid,Enterprise
24551,8410,11670,2024-12-20,499,USD,Paid,Enterprise
24552,8411,11672,2024-09-20,29,USD,Failed,Starter
24553,8411,11672,2024-10-20,29,USD,Paid,Starter
24554,8411,11672,2024-11-20,29,USD,Paid,Starter
24555,8411,11672,2024-12-20,29,USD,Paid,Starter
24556,8416,11678,2024-09-21,79,USD,Paid,Pro
24557,8416,11678,2024-10-21,79,USD,Paid,Pro
24558,8416,11678,2024-11-21,79,USD,Paid,Pro
24559,8416,11678,2024-12-21,79,USD,Paid,Pro
24560,8419,11682,2024-09-21,29,USD,Paid,Starter
24561,8419,11682,2024-10-21,29,USD,Paid,Starter
24562,8421,11685,2024-09-21,29,USD,Paid,Starter
24563,8421,11685,2024-10-21,29,USD,Paid,Starter
24564,8421,11685,2024-11-21,29,USD,Paid,Starter
24565,8421,11685,2024-12-21,29,USD,Paid,Starter
24566,8429,11694,2024-09-21,29,USD,Paid,Starter
24567,8433,11699,2024-09-21,199,USD,Paid,Business
24568,8433,11699,2024-10-21,199,USD,Paid,Business
24569,8433,11699,2024-11-21,199,USD,Paid,Business
24570,8433,11699,2024-12-21,199,USD,Paid,Business
24571,8436,11703,2024-09-22,29,USD,Paid,Starter
24572,8436,11703,2024-10-22,29,USD,Paid,Starter
24573,8436,11703,2024-11-22,29,USD,Paid,Starter
24574,8436,11703,2024-12-22,29,USD,Paid,Starter
24575,8437,11705,2024-09-22,79,USD,Paid,Pro
24576,8437,11705,2024-10-22,79,USD,Paid,Pro
24577,8437,11705,2024-11-22,79,USD,Paid,Pro
24578,8437,11705,2024-12-22,79,USD,Paid,Pro
24579,8439,11708,2024-09-22,29,USD,Paid,Starter
24580,8439,11708,2024-10-22,29,USD,Paid,Starter
24581,8439,11708,2024-11-22,29,USD,Paid,Starter
24582,8439,11708,2024-12-22,29,USD,Paid,Starter
24583,8440,11710,2024-09-22,499,USD,Paid,Enterprise
24584,8440,11710,2024-10-22,499,USD,Paid,Enterprise
24585,8440,11710,2024-11-22,499,USD,Paid,Enterprise
24586,8440,11710,2024-12-22,499,USD,Paid,Enterprise
24587,8445,11716,2024-09-22,199,USD,Paid,Business
24588,8445,11716,2024-10-22,199,USD,Paid,Business
24589,8445,11716,2024-11-22,199,USD,Paid,Business
24590,8445,11716,2024-12-22,199,USD,Paid,Business
24591,8450,11722,2024-09-22,499,USD,Paid,Enterprise
24592,8450,11722,2024-10-22,499,USD,Paid,Enterprise
24593,8450,11722,2024-11-22,499,USD,Paid,Enterprise
24594,8450,11722,2024-12-22,499,USD,Paid,Enterprise
24595,8453,11726,2024-09-22,79,USD,Paid,Pro
24596,8453,11726,2024-10-22,79,USD,Paid,Pro
24597,8453,11726,2024-11-22,79,USD,Paid,Pro
24598,8453,11726,2024-12-22,79,USD,Paid,Pro
24599,8454,11728,2024-09-22,499,USD,Paid,Enterprise
24600,8454,11728,2024-10-22,499,USD,Paid,Enterprise
24601,8454,11728,2024-11-22,499,USD,Paid,Enterprise
24602,8454,11728,2024-12-22,499,USD,Paid,Enterprise
24603,8460,11735,2024-09-23,29,USD,Paid,Starter
24604,8460,11735,2024-10-23,29,USD,Paid,Starter
24605,8460,11735,2024-11-23,29,USD,Paid,Starter
24606,8460,11735,2024-12-23,29,USD,Paid,Starter
24607,8462,11738,2024-09-23,499,USD,Paid,Enterprise
24608,8462,11738,2024-10-23,499,USD,Paid,Enterprise
24609,8462,11738,2024-11-23,499,USD,Paid,Enterprise
24610,8462,11738,2024-12-23,499,USD,Paid,Enterprise
24611,8466,11743,2024-09-23,29,USD,Paid,Starter
24612,8466,11743,2024-10-23,29,USD,Paid,Starter
24613,8466,11743,2024-11-23,29,USD,Paid,Starter
24614,8467,11745,2024-09-23,79,USD,Paid,Pro
24615,8467,11745,2024-10-23,79,USD,Paid,Pro
24616,8467,11745,2024-11-23,79,USD,Paid,Pro
24617,8467,11745,2024-12-23,79,USD,Paid,Pro
24618,8474,11753,2024-09-24,499,USD,Paid,Enterprise
24619,8474,11753,2024-10-24,499,USD,Paid,Enterprise
24620,8474,11753,2024-11-24,499,USD,Paid,Enterprise
24621,8474,11753,2024-12-24,499,USD,Paid,Enterprise
24622,8477,11757,2024-09-24,29,USD,Paid,Starter
24623,8477,11757,2024-10-24,29,USD,Paid,Starter
24624,8477,11757,2024-11-24,29,USD,Paid,Starter
24625,8477,11757,2024-12-24,29,USD,Paid,Starter
24626,8481,11762,2024-09-24,29,USD,Paid,Starter
24627,8482,11764,2024-09-24,79,USD,Paid,Pro
24628,8482,11764,2024-10-24,79,USD,Paid,Pro
24629,8482,11764,2024-11-24,79,USD,Paid,Pro
24630,8482,11764,2024-12-24,79,USD,Paid,Pro
24631,8492,11775,2024-09-24,499,USD,Paid,Enterprise
24632,8492,11775,2024-10-24,499,USD,Paid,Enterprise
24633,8492,11775,2024-11-24,499,USD,Paid,Enterprise
24634,8492,11775,2024-12-24,499,USD,Paid,Enterprise
24635,8497,11781,2024-09-25,499,USD,Paid,Enterprise
24636,8500,11785,2024-09-25,29,USD,Paid,Starter
24637,8500,11785,2024-10-25,29,USD,Paid,Starter
24638,8500,11785,2024-11-25,29,USD,Paid,Starter
24639,8501,11787,2024-09-25,29,USD,Paid,Starter
24640,8501,11787,2024-10-25,29,USD,Paid,Starter
24641,8501,11787,2024-11-25,29,USD,Paid,Starter
24642,8501,11787,2024-12-25,29,USD,Paid,Starter
24643,8502,11789,2024-09-25,199,USD,Paid,Business
24644,8502,11789,2024-10-25,199,USD,Paid,Business
24645,8502,11789,2024-11-25,199,USD,Paid,Business
24646,8502,11789,2024-12-25,199,USD,Paid,Business
24647,8509,11797,2024-09-25,29,USD,Paid,Starter
24648,8509,11797,2024-10-25,29,USD,Paid,Starter
24649,8509,11797,2024-11-25,29,USD,Paid,Starter
24650,8515,11804,2024-09-25,499,USD,Paid,Enterprise
24651,8515,11804,2024-10-25,499,USD,Paid,Enterprise
24652,8515,11804,2024-11-25,499,USD,Paid,Enterprise
24653,8515,11804,2024-12-25,499,USD,Paid,Enterprise
24654,8518,11808,2024-09-26,499,USD,Paid,Enterprise
24655,8518,11808,2024-10-26,499,USD,Paid,Enterprise
24656,8518,11808,2024-11-26,499,USD,Paid,Enterprise
24657,8518,11808,2024-12-26,499,USD,Paid,Enterprise
24658,8520,11811,2024-09-26,79,USD,Paid,Pro
24659,8520,11811,2024-10-26,79,USD,Paid,Pro
24660,8520,11811,2024-11-26,79,USD,Paid,Pro
24661,8520,11811,2024-12-26,79,USD,Paid,Pro
24662,8523,11815,2024-09-26,499,USD,Paid,Enterprise
24663,8523,11815,2024-10-26,499,USD,Paid,Enterprise
24664,8523,11815,2024-11-26,499,USD,Paid,Enterprise
24665,8523,11815,2024-12-26,499,USD,Paid,Enterprise
24666,8524,11817,2024-09-26,499,USD,Paid,Enterprise
24667,8524,11817,2024-10-26,499,USD,Paid,Enterprise
24668,8524,11817,2024-11-26,499,USD,Paid,Enterprise
24669,8524,11817,2024-12-26,499,USD,Paid,Enterprise
24670,8529,11823,2024-09-26,29,USD,Paid,Starter
24671,8529,11823,2024-10-26,29,USD,Paid,Starter
24672,8529,11823,2024-11-26,29,USD,Paid,Starter
24673,8529,11823,2024-12-26,29,USD,Paid,Starter
24674,8533,11828,2024-09-26,199,USD,Paid,Business
24675,8533,11828,2024-10-26,199,USD,Paid,Business
24676,8533,11828,2024-11-26,199,USD,Paid,Business
24677,8533,11828,2024-12-26,199,USD,Paid,Business
24678,8535,11831,2024-09-26,199,USD,Paid,Business
24679,8535,11831,2024-10-26,199,USD,Paid,Business
24680,8535,11831,2024-11-26,199,USD,Paid,Business
24681,8535,11832,2024-12-26,499,USD,Paid,Enterprise
24682,8540,11838,2024-09-27,199,USD,Paid,Business
24683,8540,11838,2024-10-27,199,USD,Paid,Business
24684,8540,11838,2024-11-27,199,USD,Paid,Business
24685,8540,11838,2024-12-27,199,USD,Paid,Business
24686,8548,11847,2024-09-27,499,USD,Paid,Enterprise
24687,8548,11847,2024-10-27,499,USD,Paid,Enterprise
24688,8548,11847,2024-11-27,499,USD,Paid,Enterprise
24689,8548,11847,2024-12-27,499,USD,Paid,Enterprise
24690,8552,11852,2024-09-27,79,USD,Paid,Pro
24691,8552,11852,2024-10-27,79,USD,Paid,Pro
24692,8552,11852,2024-11-27,79,USD,Paid,Pro
24693,8552,11852,2024-12-27,79,USD,Paid,Pro
24694,8553,11854,2024-09-27,499,USD,Paid,Enterprise
24695,8553,11854,2024-10-27,499,USD,Failed,Enterprise
24696,8553,11854,2024-11-27,499,USD,Paid,Enterprise
24697,8553,11854,2024-12-27,499,USD,Paid,Enterprise
24698,8562,11864,2024-09-28,79,USD,Failed,Pro
24699,8562,11864,2024-10-28,79,USD,Paid,Pro
24700,8562,11864,2024-11-28,79,USD,Failed,Pro
24701,8562,11864,2024-12-28,79,USD,Paid,Pro
24702,8564,11867,2024-09-28,499,USD,Paid,Enterprise
24703,8564,11867,2024-10-28,499,USD,Paid,Enterprise
24704,8564,11867,2024-11-28,499,USD,Paid,Enterprise
24705,8564,11867,2024-12-28,499,USD,Paid,Enterprise
24706,8565,11869,2024-09-28,199,USD,Paid,Business
24707,8565,11869,2024-10-28,199,USD,Paid,Business
24708,8565,11869,2024-11-28,199,USD,Paid,Business
24709,8565,11869,2024-12-28,199,USD,Paid,Business
24710,8570,11875,2024-09-28,29,USD,Paid,Starter
24711,8570,11875,2024-10-28,29,USD,Paid,Starter
24712,8570,11875,2024-11-28,29,USD,Paid,Starter
24713,8570,11875,2024-12-28,29,USD,Paid,Starter
24714,8572,11878,2024-09-28,79,USD,Paid,Pro
24715,8572,11878,2024-10-28,79,USD,Paid,Pro
24716,8574,11881,2024-09-28,199,USD,Paid,Business
24717,8574,11881,2024-10-28,199,USD,Paid,Business
24718,8574,11881,2024-11-28,199,USD,Paid,Business
24719,8574,11881,2024-12-28,199,USD,Paid,Business
24720,8582,11890,2024-09-29,79,USD,Failed,Pro
24721,8582,11890,2024-10-29,79,USD,Paid,Pro
24722,8582,11890,2024-11-29,79,USD,Paid,Pro
24723,8582,11890,2024-12-29,79,USD,Paid,Pro
24724,8584,11893,2024-09-29,79,USD,Paid,Pro
24725,8584,11893,2024-10-29,79,USD,Paid,Pro
24726,8585,11895,2024-09-29,29,USD,Paid,Starter
24727,8585,11895,2024-10-29,29,USD,Failed,Starter
24728,8585,11895,2024-11-29,29,USD,Paid,Starter
24729,8585,11895,2024-12-29,29,USD,Paid,Starter
24730,8586,11897,2024-09-29,29,USD,Paid,Starter
24731,8586,11897,2024-10-29,29,USD,Paid,Starter
24732,8587,11899,2024-09-29,79,USD,Failed,Pro
24733,8587,11899,2024-10-29,79,USD,Paid,Pro
24734,8587,11899,2024-11-29,79,USD,Paid,Pro
24735,8587,11899,2024-12-29,79,USD,Paid,Pro
24736,8591,11904,2024-09-29,199,USD,Paid,Business
24737,8591,11904,2024-10-29,199,USD,Paid,Business
24738,8600,11914,2024-09-30,499,USD,Paid,Enterprise
24739,8600,11914,2024-10-30,499,USD,Paid,Enterprise
24740,8600,11914,2024-11-30,499,USD,Paid,Enterprise
24741,8600,11914,2024-12-30,499,USD,Paid,Enterprise
24742,8607,11922,2024-09-30,79,USD,Paid,Pro
24743,8607,11922,2024-10-30,79,USD,Paid,Pro
24744,8607,11922,2024-11-30,79,USD,Paid,Pro
24745,8608,11924,2024-09-30,199,USD,Paid,Business
24746,8608,11924,2024-10-30,199,USD,Paid,Business
24747,8608,11924,2024-11-30,199,USD,Paid,Business
24748,8608,11924,2024-12-30,199,USD,Paid,Business
24749,8610,11927,2024-09-30,499,USD,Paid,Enterprise
24750,8610,11927,2024-10-30,499,USD,Paid,Enterprise
24751,8610,11927,2024-11-30,499,USD,Paid,Enterprise
24752,8610,11927,2024-12-30,499,USD,Failed,Enterprise
24753,8611,11929,2024-09-30,499,USD,Paid,Enterprise
24754,8611,11929,2024-10-30,499,USD,Paid,Enterprise
24755,8611,11929,2024-11-30,499,USD,Paid,Enterprise
24756,8611,11929,2024-12-30,499,USD,Paid,Enterprise
24757,8612,11931,2024-09-30,199,USD,Paid,Business
24758,8612,11931,2024-10-30,199,USD,Paid,Business
24759,8612,11931,2024-11-30,199,USD,Failed,Business
24760,8612,11931,2024-12-30,199,USD,Paid,Business
24761,8614,11934,2024-10-01,79,USD,Paid,Pro
24762,8614,11934,2024-11-01,79,USD,Paid,Pro
24763,8614,11934,2024-12-01,79,USD,Paid,Pro
24764,8634,11955,2024-10-01,29,USD,Paid,Starter
24765,8634,11955,2024-11-01,29,USD,Paid,Starter
24766,8634,11955,2024-12-01,29,USD,Paid,Starter
24767,8638,11960,2024-10-01,79,USD,Paid,Pro
24768,8638,11960,2024-11-01,79,USD,Paid,Pro
24769,8638,11960,2024-12-01,79,USD,Paid,Pro
24770,8641,11964,2024-10-02,29,USD,Paid,Starter
24771,8641,11964,2024-11-02,29,USD,Paid,Starter
24772,8641,11964,2024-12-02,29,USD,Paid,Starter
24773,8644,11968,2024-10-02,79,USD,Paid,Pro
24774,8644,11968,2024-11-02,79,USD,Paid,Pro
24775,8644,11968,2024-12-02,79,USD,Paid,Pro
24776,8649,11974,2024-10-02,79,USD,Paid,Pro
24777,8649,11974,2024-11-02,79,USD,Paid,Pro
24778,8649,11974,2024-12-02,79,USD,Paid,Pro
24779,8654,11980,2024-10-02,199,USD,Paid,Business
24780,8654,11980,2024-11-02,199,USD,Paid,Business
24781,8654,11980,2024-12-02,199,USD,Paid,Business
24782,8658,11985,2024-10-02,79,USD,Paid,Pro
24783,8658,11985,2024-11-02,79,USD,Paid,Pro
24784,8658,11985,2024-12-02,79,USD,Paid,Pro
24785,8660,11988,2024-10-03,79,USD,Paid,Pro
24786,8660,11988,2024-11-03,79,USD,Paid,Pro
24787,8660,11988,2024-12-03,79,USD,Paid,Pro
24788,8661,11990,2024-10-03,499,USD,Failed,Enterprise
24789,8661,11990,2024-11-03,499,USD,Paid,Enterprise
24790,8661,11990,2024-12-03,499,USD,Paid,Enterprise
24791,8667,11997,2024-10-03,29,USD,Paid,Starter
24792,8667,11997,2024-11-03,29,USD,Paid,Starter
24793,8667,11997,2024-12-03,29,USD,Paid,Starter
24794,8670,12001,2024-10-03,29,USD,Paid,Starter
24795,8670,12001,2024-11-03,29,USD,Paid,Starter
24796,8670,12001,2024-12-03,29,USD,Paid,Starter
24797,8674,12006,2024-10-03,79,USD,Paid,Pro
24798,8674,12006,2024-11-03,79,USD,Paid,Pro
24799,8674,12006,2024-12-03,79,USD,Paid,Pro
24800,8684,12017,2024-10-03,199,USD,Paid,Business
24801,8684,12017,2024-11-03,199,USD,Paid,Business
24802,8684,12017,2024-12-03,199,USD,Paid,Business
24803,8687,12021,2024-10-04,79,USD,Paid,Pro
24804,8687,12021,2024-11-04,79,USD,Paid,Pro
24805,8687,12021,2024-12-04,79,USD,Paid,Pro
24806,8690,12025,2024-10-04,79,USD,Paid,Pro
24807,8692,12028,2024-10-04,29,USD,Paid,Starter
24808,8697,12034,2024-10-04,29,USD,Paid,Starter
24809,8697,12034,2024-11-04,29,USD,Paid,Starter
24810,8698,12036,2024-10-04,199,USD,Paid,Business
24811,8698,12036,2024-11-04,199,USD,Paid,Business
24812,8698,12036,2024-12-04,199,USD,Paid,Business
24813,8713,12052,2024-10-05,199,USD,Failed,Business
24814,8713,12052,2024-11-05,199,USD,Paid,Business
24815,8713,12053,2024-12-05,499,USD,Paid,Enterprise
24816,8714,12055,2024-10-05,79,USD,Paid,Pro
24817,8714,12055,2024-11-05,79,USD,Paid,Pro
24818,8714,12055,2024-12-05,79,USD,Paid,Pro
24819,8729,12071,2024-10-05,199,USD,Paid,Business
24820,8729,12071,2024-11-05,199,USD,Paid,Business
24821,8729,12071,2024-12-05,199,USD,Paid,Business
24822,8737,12080,2024-10-06,499,USD,Paid,Enterprise
24823,8737,12080,2024-11-06,499,USD,Paid,Enterprise
24824,8737,12080,2024-12-06,499,USD,Paid,Enterprise
24825,8738,12082,2024-10-06,199,USD,Paid,Business
24826,8738,12082,2024-11-06,199,USD,Paid,Business
24827,8738,12082,2024-12-06,199,USD,Paid,Business
24828,8743,12088,2024-10-06,199,USD,Paid,Business
24829,8743,12088,2024-11-06,199,USD,Paid,Business
24830,8743,12088,2024-12-06,199,USD,Paid,Business
24831,8745,12091,2024-10-06,29,USD,Paid,Starter
24832,8745,12091,2024-11-06,29,USD,Paid,Starter
24833,8745,12091,2024-12-06,29,USD,Paid,Starter
24834,8756,12103,2024-10-07,79,USD,Paid,Pro
24835,8756,12103,2024-11-07,79,USD,Paid,Pro
24836,8757,12105,2024-10-07,499,USD,Paid,Enterprise
24837,8757,12105,2024-11-07,499,USD,Failed,Enterprise
24838,8757,12105,2024-12-07,499,USD,Paid,Enterprise
24839,8761,12110,2024-10-07,79,USD,Paid,Pro
24840,8761,12110,2024-11-07,79,USD,Paid,Pro
24841,8761,12110,2024-12-07,79,USD,Paid,Pro
24842,8769,12119,2024-10-07,499,USD,Paid,Enterprise
24843,8769,12119,2024-11-07,499,USD,Paid,Enterprise
24844,8769,12119,2024-12-07,499,USD,Paid,Enterprise
24845,8772,12123,2024-10-07,199,USD,Paid,Business
24846,8772,12123,2024-11-07,199,USD,Paid,Business
24847,8772,12123,2024-12-07,199,USD,Paid,Business
24848,8773,12125,2024-10-07,199,USD,Paid,Business
24849,8773,12125,2024-11-07,199,USD,Paid,Business
24850,8773,12125,2024-12-07,199,USD,Paid,Business
24851,8779,12132,2024-10-07,29,USD,Paid,Starter
24852,8781,12135,2024-10-08,29,USD,Paid,Starter
24853,8781,12135,2024-11-08,29,USD,Paid,Starter
24854,8781,12135,2024-12-08,29,USD,Paid,Starter
24855,8784,12139,2024-10-08,499,USD,Paid,Enterprise
24856,8784,12140,2024-11-08,199,USD,Paid,Business
24857,8784,12140,2024-12-08,199,USD,Paid,Business
24858,8788,12145,2024-10-08,29,USD,Paid,Starter
24859,8788,12145,2024-11-08,29,USD,Paid,Starter
24860,8788,12145,2024-12-08,29,USD,Paid,Starter
24861,8789,12147,2024-10-08,79,USD,Paid,Pro
24862,8789,12147,2024-11-08,79,USD,Paid,Pro
24863,8789,12147,2024-12-08,79,USD,Paid,Pro
