subscription_id,customer_id,plan,monthly_price,status,start_date,end_date,is_trial,mrr_movement
10668,7652,Starter,0,Cancelled,2024-07-31,2024-08-14,True,Trial
10669,7653,Starter,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10670,7654,Pro,0,Active,2024-08-01,,True,Trial
10671,7654,Pro,79,Upgraded,2024-11-15,2024-12-15,False,Expansion MRR
10672,7654,Business,199,Active,2024-12-15,,False,Expansion MRR
10673,7655,Business,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10674,7656,Starter,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10675,7657,Starter,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10676,7658,Starter,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10677,7659,Pro,0,Active,2024-08-01,,True,Trial
10678,7659,Pro,79,Active,2024-12-15,,False,Recurring
10679,7660,Pro,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10680,7661,Business,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10681,7662,Starter,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10682,7663,Enterprise,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10683,7664,Business,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10684,7665,Starter,0,Active,2024-08-01,,True,Trial
10685,7665,Starter,29,Active,2024-12-15,,False,Recurring
10686,7666,Pro,0,Cancelled,2024-08-01,2024-08-15,True,Trial
10687,7667,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10688,7668,Pro,0,Active,2024-08-02,,True,Trial
10689,7668,Pro,79,Active,2024-12-16,,False,Recurring
10690,7669,Starter,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10691,7670,Business,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10692,7671,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10693,7672,Enterprise,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10694,7673,Enterprise,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10695,7674,Enterprise,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10696,7675,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10697,7676,Business,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10698,7677,Starter,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10699,7678,Starter,0,Active,2024-08-02,,True,Trial
10700,7678,Starter,29,Cancelled,2024-11-16,2024-12-16,False,Churned MRR
10701,7679,Starter,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10702,7680,Starter,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10703,7681,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10704,7682,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10705,7683,Business,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10706,7684,Pro,0,Cancelled,2024-08-02,2024-08-16,True,Trial
10707,7685,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10708,7686,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10709,7687,Pro,0,Active,2024-08-03,,True,Trial
10710,7687,Pro,79,Active,2024-12-17,,False,Recurring
10711,7688,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10712,7689,Business,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10713,7690,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10714,7691,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10715,7692,Business,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10716,7693,Pro,0,Active,2024-08-03,,True,Trial
10717,7693,Pro,79,Cancelled,2024-12-17,2025-01-01,False,Churned MRR
10718,7694,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10719,7695,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10720,7696,Enterprise,0,Active,2024-08-03,,True,Trial
10721,7696,Enterprise,499,Active,2024-12-17,,False,Recurring
10722,7697,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10723,7698,Enterprise,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10724,7699,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10725,7700,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10726,7701,Pro,0,Active,2024-08-03,,True,Trial
10727,7701,Pro,79,Active,2024-12-17,,False,Recurring
10728,7702,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10729,7703,Starter,0,Active,2024-08-03,,True,Trial
10730,7703,Starter,29,Active,2024-12-17,,False,Recurring
10731,7704,Starter,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10732,7705,Business,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10733,7706,Enterprise,0,Active,2024-08-03,,True,Trial
10734,7706,Enterprise,499,Active,2024-12-17,,False,Recurring
10735,7707,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10736,7708,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10737,7709,Pro,0,Cancelled,2024-08-03,2024-08-17,True,Trial
10738,7710,Starter,0,Active,2024-08-03,,True,Trial
10739,7710,Starter,29,Active,2024-12-17,,False,Recurring
10740,7711,Pro,0,Active,2024-08-03,,True,Trial
10741,7711,Pro,79,Active,2024-12-17,,False,Recurring
10742,7712,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10743,7713,Business,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10744,7714,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10745,7715,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10746,7716,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10747,7717,Pro,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10748,7718,Pro,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10749,7719,Pro,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10750,7720,Enterprise,0,Active,2024-08-04,,True,Trial
10751,7720,Enterprise,499,Active,2024-12-18,,False,Recurring
10752,7721,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10753,7722,Business,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10754,7723,Business,0,Active,2024-08-04,,True,Trial
10755,7723,Business,199,Downgraded,2024-09-18,2024-10-18,False,Contraction MRR
10756,7723,Pro,79,Active,2024-12-18,,False,Recurring
10757,7724,Business,0,Active,2024-08-04,,True,Trial
10758,7724,Business,199,Active,2024-12-18,,False,Recurring
10759,7725,Business,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10760,7726,Starter,0,Cancelled,2024-08-04,2024-08-18,True,Trial
10761,7727,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10762,7728,Pro,0,Active,2024-08-05,,True,Trial
10763,7728,Pro,79,Active,2024-12-19,,False,Recurring
10764,7729,Enterprise,0,Active,2024-08-05,,True,Trial
10765,7729,Enterprise,499,Active,2024-12-19,,False,Recurring
10766,7730,Business,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10767,7731,Enterprise,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10768,7732,Starter,0,Active,2024-08-05,,True,Trial
10769,7732,Starter,29,Cancelled,2024-10-19,2024-11-19,False,Churned MRR
10770,7733,Pro,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10771,7734,Business,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10772,7735,Pro,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10773,7736,Pro,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10774,7737,Enterprise,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10775,7738,Enterprise,0,Active,2024-08-05,,True,Trial
10776,7738,Enterprise,499,Active,2024-12-19,,False,Recurring
10777,7739,Business,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10778,7740,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10779,7741,Pro,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10780,7742,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10781,7743,Business,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10782,7744,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10783,7745,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10784,7746,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10785,7747,Starter,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10786,7748,Enterprise,0,Cancelled,2024-08-05,2024-08-19,True,Trial
10787,7749,Pro,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10788,7750,Starter,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10789,7751,Enterprise,0,Active,2024-08-06,,True,Trial
10790,7751,Enterprise,499,Active,2024-12-20,,False,Recurring
10791,7752,Business,0,Active,2024-08-06,,True,Trial
10792,7752,Business,199,Active,2024-12-20,,False,Recurring
10793,7753,Business,0,Active,2024-08-06,,True,Trial
10794,7753,Business,199,Cancelled,2024-09-20,2024-10-20,False,Churned MRR
10795,7754,Pro,0,Active,2024-08-06,,True,Trial
10796,7754,Pro,79,Active,2024-12-20,,False,Recurring
10797,7755,Starter,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10798,7756,Enterprise,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10799,7757,Pro,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10800,7758,Business,0,Active,2024-08-06,,True,Trial
10801,7758,Business,199,Downgraded,2024-09-20,2024-10-20,False,Contraction MRR
10802,7758,Pro,79,Active,2024-12-20,,False,Recurring
10803,7759,Pro,0,Active,2024-08-06,,True,Trial
10804,7759,Pro,79,Active,2024-12-20,,False,Recurring
10805,7760,Pro,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10806,7761,Pro,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10807,7762,Business,0,Cancelled,2024-08-06,2024-08-20,True,Trial
10808,7763,Starter,0,Active,2024-08-07,,True,Trial
10809,7763,Starter,29,Upgraded,2024-10-21,2024-11-21,False,Expansion MRR
10810,7763,Pro,79,Active,2024-12-21,,False,Recurring
10811,7764,Business,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10812,7765,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10813,7766,Pro,0,Active,2024-08-07,,True,Trial
10814,7766,Pro,79,Cancelled,2024-09-21,2024-10-21,False,Churned MRR
10815,7767,Starter,0,Active,2024-08-07,,True,Trial
10816,7767,Starter,29,Active,2024-12-21,,False,Recurring
10817,7768,Business,0,Active,2024-08-07,,True,Trial
10818,7768,Business,199,Upgraded,2024-10-21,2024-11-21,False,Expansion MRR
10819,7768,Enterprise,499,Active,2024-12-21,,False,Recurring
10820,7769,Starter,0,Active,2024-08-07,,True,Trial
10821,7769,Starter,29,Active,2024-12-21,,False,Recurring
10822,7770,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10823,7771,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10824,7772,Pro,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10825,7773,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10826,7774,Pro,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10827,7775,Pro,0,Active,2024-08-07,,True,Trial
10828,7775,Pro,79,Upgraded,2024-12-21,2025-01-21,False,Expansion MRR
10829,7776,Pro,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10830,7777,Business,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10831,7778,Enterprise,0,Active,2024-08-07,,True,Trial
10832,7778,Enterprise,499,Active,2024-12-21,,False,Recurring
10833,7779,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10834,7780,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10835,7781,Enterprise,0,Active,2024-08-07,,True,Trial
10836,7781,Enterprise,499,Active,2024-12-21,,False,Recurring
10837,7782,Pro,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10838,7783,Enterprise,0,Active,2024-08-07,,True,Trial
10839,7783,Enterprise,499,Active,2024-12-21,,False,Recurring
10840,7784,Enterprise,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10841,7785,Starter,0,Cancelled,2024-08-07,2024-08-21,True,Trial
10842,7786,Enterprise,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10843,7787,Pro,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10844,7788,Business,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10845,7789,Business,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10846,7790,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10847,7791,Starter,0,Active,2024-08-08,,True,Trial
10848,7791,Starter,29,Upgraded,2024-09-22,2024-10-22,False,Expansion MRR
10849,7791,Pro,79,Active,2024-12-22,,False,Recurring
10850,7792,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10851,7793,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10852,7794,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10853,7795,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10854,7796,Enterprise,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10855,7797,Pro,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10856,7798,Pro,0,Active,2024-08-08,,True,Trial
10857,7798,Pro,79,Cancelled,2024-11-22,2024-12-22,False,Churned MRR
10858,7799,Enterprise,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10859,7800,Business,0,Active,2024-08-08,,True,Trial
10860,7800,Business,199,Active,2024-12-22,,False,Recurring
10861,7801,Business,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10862,7802,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10863,7803,Business,0,Active,2024-08-08,,True,Trial
10864,7803,Business,199,Active,2024-12-22,,False,Recurring
10865,7804,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10866,7805,Business,0,Active,2024-08-08,,True,Trial
10867,7805,Business,199,Cancelled,2024-10-22,2024-11-22,False,Churned MRR
10868,7806,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10869,7807,Pro,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10870,7808,Starter,0,Cancelled,2024-08-08,2024-08-22,True,Trial
10871,7809,Enterprise,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10872,7810,Pro,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10873,7811,Pro,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10874,7812,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10875,7813,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10876,7814,Pro,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10877,7815,Pro,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10878,7816,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10879,7817,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10880,7818,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10881,7819,Enterprise,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10882,7820,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10883,7821,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10884,7822,Pro,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10885,7823,Starter,0,Cancelled,2024-08-09,2024-08-23,True,Trial
10886,7824,Pro,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10887,7825,Starter,0,Active,2024-08-10,,True,Trial
10888,7825,Starter,29,Cancelled,2024-08-24,2024-09-24,False,Churned MRR
10889,7826,Enterprise,0,Active,2024-08-10,,True,Trial
10890,7826,Enterprise,499,Active,2024-12-24,,False,Recurring
10891,7827,Starter,0,Active,2024-08-10,,True,Trial
10892,7827,Starter,29,Cancelled,2024-09-24,2024-10-24,False,Churned MRR
10893,7828,Pro,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10894,7829,Starter,0,Active,2024-08-10,,True,Trial
10895,7829,Starter,29,Active,2024-12-24,,False,Recurring
10896,7830,Business,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10897,7831,Starter,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10898,7832,Business,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10899,7833,Starter,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10900,7834,Pro,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10901,7835,Starter,0,Active,2024-08-10,,True,Trial
10902,7835,Starter,29,Cancelled,2024-12-24,2025-01-01,False,Churned MRR
10903,7836,Starter,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10904,7837,Starter,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10905,7838,Starter,0,Active,2024-08-10,,True,Trial
10906,7838,Starter,29,Active,2024-12-24,,False,Recurring
10907,7839,Enterprise,0,Active,2024-08-10,,True,Trial
10908,7839,Enterprise,499,Active,2024-12-24,,False,Recurring
10909,7840,Business,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10910,7841,Pro,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10911,7842,Business,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10912,7843,Starter,0,Cancelled,2024-08-10,2024-08-24,True,Trial
10913,7844,Pro,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10914,7845,Business,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10915,7846,Starter,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10916,7847,Starter,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10917,7848,Enterprise,0,Active,2024-08-11,,True,Trial
10918,7848,Enterprise,499,Downgraded,2024-08-25,2024-09-25,False,Contraction MRR
10919,7848,Business,199,Active,2024-12-25,,False,Recurring
10920,7849,Starter,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10921,7850,Enterprise,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10922,7851,Starter,0,Active,2024-08-11,,True,Trial
10923,7851,Starter,29,Active,2024-12-25,,False,Recurring
10924,7852,Pro,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10925,7853,Pro,0,Cancelled,2024-08-11,2024-08-25,True,Trial
10926,7854,Business,0,Active,2024-08-12,,True,Trial
10927,7854,Business,199,Active,2024-12-26,,False,Recurring
10928,7855,Starter,0,Active,2024-08-12,,True,Trial
10929,7855,Starter,29,Cancelled,2024-10-26,2024-11-26,False,Churned MRR
10930,7856,Business,0,Active,2024-08-12,,True,Trial
10931,7856,Business,199,Active,2024-12-26,,False,Recurring
10932,7857,Starter,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10933,7858,Business,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10934,7859,Business,0,Active,2024-08-12,,True,Trial
10935,7859,Business,199,Active,2024-12-26,,False,Recurring
10936,7860,Enterprise,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10937,7861,Business,0,Active,2024-08-12,,True,Trial
10938,7861,Business,199,Active,2024-12-26,,False,Recurring
10939,7862,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10940,7863,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10941,7864,Business,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10942,7865,Starter,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10943,7866,Enterprise,0,Active,2024-08-12,,True,Trial
10944,7866,Enterprise,499,Active,2024-12-26,,False,Recurring
10945,7867,Starter,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10946,7868,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10947,7869,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10948,7870,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10949,7871,Enterprise,0,Active,2024-08-12,,True,Trial
10950,7871,Enterprise,499,Active,2024-12-26,,False,Recurring
10951,7872,Starter,0,Active,2024-08-12,,True,Trial
10952,7872,Starter,29,Active,2024-12-26,,False,Recurring
10953,7873,Starter,0,Active,2024-08-12,,True,Trial
10954,7873,Starter,29,Cancelled,2024-11-26,2024-12-26,False,Churned MRR
10955,7874,Pro,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10956,7875,Starter,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10957,7876,Business,0,Cancelled,2024-08-12,2024-08-26,True,Trial
10958,7877,Enterprise,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10959,7878,Starter,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10960,7879,Business,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10961,7880,Starter,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10962,7881,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10963,7882,Business,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10964,7883,Enterprise,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10965,7884,Business,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10966,7885,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10967,7886,Starter,0,Active,2024-08-13,,True,Trial
10968,7886,Starter,29,Active,2024-12-27,,False,Recurring
10969,7887,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10970,7888,Starter,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10971,7889,Enterprise,0,Active,2024-08-13,,True,Trial
10972,7889,Enterprise,499,Active,2024-12-27,,False,Recurring
10973,7890,Starter,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10974,7891,Enterprise,0,Active,2024-08-13,,True,Trial
10975,7891,Enterprise,499,Active,2024-12-27,,False,Recurring
10976,7892,Pro,0,Active,2024-08-13,,True,Trial
10977,7892,Pro,79,Active,2024-12-27,,False,Recurring
10978,7893,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10979,7894,Pro,0,Active,2024-08-13,,True,Trial
10980,7894,Pro,79,Upgraded,2024-09-27,2024-10-27,False,Expansion MRR
10981,7894,Business,199,Upgraded,2024-11-27,2024-12-27,False,Expansion MRR
10982,7894,Enterprise,499,Active,2024-12-27,,False,Expansion MRR
10983,7895,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10984,7896,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10985,7897,Pro,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10986,7898,Enterprise,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10987,7899,Starter,0,Cancelled,2024-08-13,2024-08-27,True,Trial
10988,7900,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10989,7901,Enterprise,0,Active,2024-08-14,,True,Trial
10990,7901,Enterprise,499,Active,2024-12-28,,False,Recurring
10991,7902,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10992,7903,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10993,7904,Business,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10994,7905,Pro,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10995,7906,Enterprise,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10996,7907,Pro,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10997,7908,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10998,7909,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
10999,7910,Enterprise,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11000,7911,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11001,7912,Enterprise,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11002,7913,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11003,7914,Starter,0,Active,2024-08-14,,True,Trial
11004,7914,Starter,29,Active,2024-12-28,,False,Recurring
11005,7915,Starter,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11006,7916,Enterprise,0,Cancelled,2024-08-14,2024-08-28,True,Trial
11007,7917,Starter,0,Active,2024-08-15,,True,Trial
11008,7917,Starter,29,Active,2024-12-29,,False,Recurring
11009,7918,Enterprise,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11010,7919,Business,0,Active,2024-08-15,,True,Trial
11011,7919,Business,199,Active,2024-12-29,,False,Recurring
11012,7920,Starter,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11013,7921,Starter,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11014,7922,Starter,0,Active,2024-08-15,,True,Trial
11015,7922,Starter,29,Active,2024-12-29,,False,Recurring
11016,7923,Pro,0,Active,2024-08-15,,True,Trial
11017,7923,Pro,79,Active,2024-12-29,,False,Recurring
11018,7924,Enterprise,0,Active,2024-08-15,,True,Trial
11019,7924,Enterprise,499,Active,2024-12-29,,False,Recurring
11020,7925,Business,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11021,7926,Starter,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11022,7927,Enterprise,0,Active,2024-08-15,,True,Trial
11023,7927,Enterprise,499,Active,2024-12-29,,False,Recurring
11024,7928,Starter,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11025,7929,Starter,0,Cancelled,2024-08-15,2024-08-29,True,Trial
11026,7930,Pro,0,Active,2024-08-16,,True,Trial
11027,7930,Pro,79,Downgraded,2024-09-30,2024-10-30,False,Contraction MRR
11028,7930,Starter,29,Active,2024-12-30,,False,Recurring
11029,7931,Pro,0,Active,2024-08-16,,True,Trial
11030,7931,Pro,79,Active,2024-12-30,,False,Recurring
11031,7932,Starter,0,Active,2024-08-16,,True,Trial
11032,7932,Starter,29,Cancelled,2024-09-30,2024-10-30,False,Churned MRR
11033,7933,Starter,0,Active,2024-08-16,,True,Trial
11034,7933,Starter,29,Active,2024-12-30,,False,Recurring
11035,7934,Starter,0,Active,2024-08-16,,True,Trial
11036,7934,Starter,29,Active,2024-12-30,,False,Recurring
11037,7935,Starter,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11038,7936,Starter,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11039,7937,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11040,7938,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11041,7939,Starter,0,Active,2024-08-16,,True,Trial
11042,7939,Starter,29,Upgraded,2024-09-30,2024-10-30,False,Expansion MRR
11043,7939,Pro,79,Cancelled,2024-11-30,2024-12-30,False,Churned MRR
11044,7940,Enterprise,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11045,7941,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11046,7942,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11047,7943,Business,0,Active,2024-08-16,,True,Trial
11048,7943,Business,199,Upgraded,2024-11-30,2024-12-30,False,Expansion MRR
11049,7943,Enterprise,499,Active,2024-12-30,,False,Expansion MRR
11050,7944,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11051,7945,Pro,0,Cancelled,2024-08-16,2024-08-30,True,Trial
11052,7946,Business,0,Active,2024-08-17,,True,Trial
11053,7946,Business,199,Active,2024-12-30,,False,Recurring
11054,7947,Starter,0,Cancelled,2024-08-17,2024-08-31,True,Trial
11055,7948,Enterprise,0,Active,2024-08-17,,True,Trial
11056,7948,Enterprise,499,Cancelled,2024-12-30,2025-01-01,False,Churned MRR
11057,7949,Business,0,Cancelled,2024-08-17,2024-08-31,True,Trial
11058,7950,Pro,0,Active,2024-08-17,,True,Trial
11059,7950,Pro,79,Active,2024-12-30,,False,Recurring
11060,7951,Business,0,Cancelled,2024-08-17,2024-08-31,True,Trial
11061,7952,Starter,0,Active,2024-08-17,,True,Trial
11062,7952,Starter,29,Cancelled,2024-11-30,2024-12-30,False,Churned MRR
