customer_id,channel,campaign,cac,conversion_date,cost_per_click,impressions,clicks
8255,Organic,Inbound SEO,144.02,2024-08-30,10.29,22473,416
8256,Organic,End of Year Push,156.4,2024-08-30,6.26,26569,391
8257,Referral,Summer Growth,120.21,2024-08-30,4.81,31716,1355
8258,Meta Ads,Cold Outbound,303.67,2024-08-30,16.87,40236,1630
8259,Organic,Product Launch,157.53,2024-08-30,6.85,23723,252
8260,Organic,Inbound SEO,166.78,2024-08-31,6.95,49050,826
8261,Organic,Summer Growth,121.39,2024-08-31,8.67,34862,1221
8262,Direct,Cold Outbound,147.6,2024-08-31,5.9,22523,663
8263,LinkedIn,Retargeting Wave,468.13,2024-08-31,24.64,16629,1309
8264,Organic,Product Launch,125.08,2024-08-31,8.93,27237,663
8265,Referral,Inbound SEO,128.52,2024-08-31,14.28,25093,1224
8266,Google Ads,Brand Awareness Q1,350.26,2024-08-31,17.51,17915,993
8267,Google Ads,Inbound SEO,353.87,2024-08-31,44.23,15159,1024
8268,Google Ads,Partner Referral,259.85,2024-08-31,32.48,21662,796
8269,Meta Ads,Cold Outbound,186.07,2024-08-31,7.75,29717,1418
8270,Organic,End of Year Push,174.08,2024-08-31,7.57,48324,1574
8271,Organic,End of Year Push,148.13,2024-08-31,7.8,32546,870
8272,Referral,Partner Referral,116.3,2024-08-31,7.27,10431,1327
8273,Google Ads,Brand Awareness Q1,273.92,2024-08-31,15.22,19106,1015
8274,Organic,Retargeting Wave,161.37,2024-08-31,14.67,28202,1127
8275,Google Ads,Retargeting Wave,285.24,2024-08-31,11.88,37534,1318
8276,Google Ads,Inbound SEO,350.33,2024-08-31,31.85,43574,1388
8277,Google Ads,Brand Awareness Q1,242.78,2024-08-31,15.17,19123,1992
8278,Organic,End of Year Push,164.19,2024-08-31,9.12,47696,1608
8279,Organic,Cold Outbound,122.83,2024-08-31,13.65,47819,964
8280,LinkedIn,Retargeting Wave,458.57,2024-08-31,24.14,15055,89
8281,Organic,Cold Outbound,168.54,2024-08-31,12.04,18901,229
8282,Google Ads,Product Launch,316.78,2024-08-31,31.68,9769,1150
8283,Organic,Brand Awareness Q1,132.05,2024-08-31,7.77,16295,1667
8284,Direct,Brand Awareness Q1,105.48,2024-09-01,4.22,32711,1840
8285,LinkedIn,Cold Outbound,719.74,2024-09-01,42.34,7500,1851
8286,Email,Brand Awareness Q1,103.51,2024-09-01,12.94,11079,1939
8287,Google Ads,Cold Outbound,379.8,2024-09-01,23.74,22946,1450
8288,Referral,Retargeting Wave,107.02,2024-09-01,8.92,2428,834
8289,Organic,Cold Outbound,170.46,2024-09-01,7.1,9010,1867
8290,LinkedIn,Product Launch,460.82,2024-09-01,18.43,9884,764
8291,Email,Partner Referral,106.69,2024-09-01,5.62,21337,355
8292,Organic,Retargeting Wave,138.82,2024-09-01,5.78,4573,528
8293,Organic,Summer Growth,177.23,2024-09-01,9.33,31043,1640
8294,Organic,Summer Growth,169.69,2024-09-01,9.43,47344,659
8295,Google Ads,Brand Awareness Q1,264.22,2024-09-01,15.54,20418,267
8296,Meta Ads,Cold Outbound,276.22,2024-09-01,27.62,49942,208
8297,Organic,Inbound SEO,178.32,2024-09-01,17.83,17555,943
8298,Organic,Cold Outbound,137.44,2024-09-01,6.87,24590,1147
8299,Google Ads,Inbound SEO,351.11,2024-09-01,20.65,46878,1539
8300,Meta Ads,Partner Referral,204.95,2024-09-01,13.66,46833,1375
8301,Direct,Partner Referral,177.97,2024-09-01,7.74,14388,983
8302,Organic,Summer Growth,160.76,2024-09-01,6.99,26194,1678
8303,Organic,End of Year Push,169.63,2024-09-01,14.14,28086,671
8304,LinkedIn,Product Launch,479.3,2024-09-01,36.87,24096,792
8305,Organic,Inbound SEO,140.98,2024-09-01,17.62,8642,1161
8306,Organic,Brand Awareness Q1,155.11,2024-09-01,15.51,1148,1956
8307,Organic,End of Year Push,130.24,2024-09-01,14.47,1353,1416
8308,Direct,Brand Awareness Q1,110.22,2024-09-01,5.01,47617,527
8309,Meta Ads,End of Year Push,218.1,2024-09-01,12.83,524,1815
8310,Organic,Brand Awareness Q1,122.18,2024-09-02,5.55,43519,1022
8311,Referral,Cold Outbound,139.33,2024-09-02,10.72,39488,1045
8312,Organic,Brand Awareness Q1,135.59,2024-09-02,7.14,36235,1987
8313,Referral,Product Launch,124.08,2024-09-02,13.79,11735,562
8314,Google Ads,Retargeting Wave,303.97,2024-09-02,21.71,40696,1342
8315,Referral,Retargeting Wave,133.17,2024-09-02,10.24,10254,714
8316,Meta Ads,End of Year Push,263.09,2024-09-02,32.89,20771,1804
8317,LinkedIn,Inbound SEO,486.5,2024-09-02,34.75,33803,378
8318,Direct,Product Launch,119.69,2024-09-02,11.97,14662,1521
8319,Referral,End of Year Push,84.8,2024-09-02,3.39,25661,1875
8320,Email,Product Launch,90.83,2024-09-02,7.57,26535,1004
8321,Direct,Partner Referral,124.69,2024-09-02,11.34,4687,1273
8322,Referral,Summer Growth,93.44,2024-09-02,5.5,32655,1716
8323,Google Ads,Cold Outbound,262.05,2024-09-02,10.48,36093,356
8324,Organic,End of Year Push,140.35,2024-09-02,14.04,35355,1964
8325,Referral,Retargeting Wave,130.07,2024-09-02,7.65,20678,1496
8326,Referral,Retargeting Wave,121.98,2024-09-02,5.08,34940,461
8327,Google Ads,Retargeting Wave,271.89,2024-09-02,11.82,6971,1716
8328,Direct,Brand Awareness Q1,155.32,2024-09-02,14.12,31438,987
8329,Organic,Partner Referral,177.7,2024-09-02,8.88,24537,583
8330,Organic,Brand Awareness Q1,141.73,2024-09-03,15.75,10039,454
8331,Google Ads,Summer Growth,355.82,2024-09-03,20.93,2710,1015
8332,Meta Ads,Product Launch,297.62,2024-09-03,29.76,47061,96
8333,Google Ads,Summer Growth,279.2,2024-09-03,19.94,29495,255
8334,Meta Ads,Cold Outbound,279.34,2024-09-03,23.28,10556,1301
8335,Organic,Brand Awareness Q1,163.12,2024-09-03,7.41,29733,1159
8336,Referral,Inbound SEO,142.29,2024-09-03,14.23,44962,1313
8337,Organic,Product Launch,155.34,2024-09-03,14.12,30781,938
8338,Email,Partner Referral,119.92,2024-09-03,13.32,15394,1138
8339,Referral,Partner Referral,98.31,2024-09-03,8.19,27336,612
8340,Google Ads,Partner Referral,253.42,2024-09-03,23.04,22251,1384
8341,LinkedIn,Partner Referral,473.34,2024-09-03,59.17,22619,76
8342,Organic,Brand Awareness Q1,178.88,2024-09-03,7.78,35511,1638
8343,Google Ads,Summer Growth,392.33,2024-09-03,24.52,1920,1453
8344,Meta Ads,End of Year Push,243.27,2024-09-03,14.31,43521,1001
8345,Organic,Partner Referral,150.36,2024-09-03,10.74,32172,1981
8346,Google Ads,Retargeting Wave,305.58,2024-09-03,15.28,10439,328
8347,LinkedIn,Cold Outbound,571.6,2024-09-03,35.73,30467,941
8348,Organic,End of Year Push,153.81,2024-09-03,6.15,49068,493
8349,LinkedIn,End of Year Push,561.72,2024-09-03,70.22,5412,854
8350,Meta Ads,Cold Outbound,215.66,2024-09-03,23.96,29431,185
8351,Meta Ads,Cold Outbound,197.97,2024-09-03,11.0,8334,261
8352,Meta Ads,Brand Awareness Q1,215.37,2024-09-03,15.38,19207,414
8353,Meta Ads,Partner Referral,243.87,2024-09-03,11.09,13699,1904
8354,LinkedIn,Brand Awareness Q1,705.67,2024-09-03,64.15,30980,836
8355,Google Ads,Product Launch,387.81,2024-09-04,17.63,40619,237
8356,LinkedIn,Summer Growth,798.9,2024-09-04,42.05,18656,125
8357,Direct,Inbound SEO,151.32,2024-09-04,7.57,39955,1832
8358,Organic,End of Year Push,133.76,2024-09-04,7.87,37166,299
8359,Organic,Retargeting Wave,134.54,2024-09-04,7.47,14269,1624
8360,Meta Ads,Cold Outbound,195.49,2024-09-04,11.5,47770,315
8361,Organic,Summer Growth,146.0,2024-09-04,14.6,24165,1556
8362,LinkedIn,Summer Growth,616.92,2024-09-04,44.07,25863,1757
8363,LinkedIn,Inbound SEO,683.1,2024-09-04,45.54,29500,1292
8364,Organic,Partner Referral,152.46,2024-09-04,10.16,41007,1895
8365,Google Ads,Retargeting Wave,327.25,2024-09-04,13.64,5378,1058
8366,Referral,Product Launch,124.55,2024-09-04,5.42,7307,495
8367,Organic,Product Launch,160.84,2024-09-04,8.94,3768,1153
8368,Google Ads,Product Launch,274.06,2024-09-04,27.41,48561,290
8369,Email,Product Launch,65.68,2024-09-04,2.63,34909,1581
8370,Referral,Retargeting Wave,121.11,2024-09-04,6.37,20859,1852
8371,Referral,Inbound SEO,83.07,2024-09-04,4.89,16775,478
8372,Organic,Inbound SEO,129.23,2024-09-04,7.6,13101,338
8373,Direct,End of Year Push,127.61,2024-09-04,9.82,11893,172
8374,Email,Summer Growth,90.87,2024-09-04,11.36,22148,1532
8375,Referral,Retargeting Wave,138.7,2024-09-04,15.41,49272,1157
8376,LinkedIn,Cold Outbound,478.92,2024-09-04,36.84,16495,1959
8377,Referral,End of Year Push,94.97,2024-09-04,5.0,7044,1561
8378,Direct,Inbound SEO,146.41,2024-09-04,14.64,21296,1708
8379,Email,End of Year Push,77.32,2024-09-04,4.07,28302,1027
8380,Referral,Summer Growth,121.47,2024-09-04,6.39,19357,1879
8381,LinkedIn,Retargeting Wave,761.33,2024-09-05,36.25,6760,960
8382,Google Ads,End of Year Push,291.06,2024-09-05,12.65,36912,1612
8383,Organic,Summer Growth,151.22,2024-09-05,8.4,6372,514
8384,Referral,Partner Referral,80.61,2024-09-05,5.76,19948,122
8385,Meta Ads,Summer Growth,291.94,2024-09-05,22.46,42801,1945
8386,Meta Ads,Partner Referral,260.26,2024-09-05,21.69,45310,1912
8387,Referral,Partner Referral,133.47,2024-09-05,12.13,36101,1623
8388,Organic,Cold Outbound,146.35,2024-09-05,6.65,27146,1979
8389,Google Ads,Cold Outbound,261.08,2024-09-05,10.88,47346,1077
8390,Google Ads,Brand Awareness Q1,312.46,2024-09-05,18.38,30699,816
8391,Google Ads,Brand Awareness Q1,271.53,2024-09-05,18.1,14158,1467
8392,LinkedIn,Brand Awareness Q1,671.28,2024-09-05,61.03,12180,516
8393,Organic,Brand Awareness Q1,120.34,2024-09-05,10.94,49890,288
8394,LinkedIn,End of Year Push,732.37,2024-09-05,45.77,7459,1340
8395,Direct,Product Launch,168.57,2024-09-05,14.05,5986,1823
8396,Organic,Inbound SEO,125.03,2024-09-05,12.5,7283,139
8397,Meta Ads,Brand Awareness Q1,304.57,2024-09-06,12.18,37558,753
8398,Direct,Inbound SEO,138.79,2024-09-06,9.25,22910,860
8399,Referral,Brand Awareness Q1,129.76,2024-09-06,16.22,36445,1532
8400,Organic,Product Launch,160.52,2024-09-06,6.42,26214,73
8401,Google Ads,Summer Growth,334.83,2024-09-06,14.56,48919,678
8402,Google Ads,Cold Outbound,355.71,2024-09-06,22.23,39830,1418
8403,LinkedIn,Retargeting Wave,510.55,2024-09-06,31.91,43800,1291
8404,LinkedIn,Partner Referral,652.84,2024-09-06,43.52,37794,297
8405,Google Ads,Partner Referral,247.58,2024-09-06,14.56,5901,1469
8406,Google Ads,Cold Outbound,348.66,2024-09-06,43.58,49550,1877
8407,Organic,Inbound SEO,127.56,2024-09-06,14.17,27861,551
8408,Referral,Summer Growth,103.53,2024-09-06,4.93,29569,1126
8409,Email,Brand Awareness Q1,79.93,2024-09-06,5.0,20447,692
8410,Google Ads,Inbound SEO,364.41,2024-09-06,15.18,45168,1956
8411,Organic,Partner Referral,176.45,2024-09-06,11.76,9410,1360
8412,Google Ads,End of Year Push,355.2,2024-09-07,19.73,1073,1148
8413,Direct,Summer Growth,197.95,2024-09-07,18.0,8828,1898
8414,Meta Ads,Summer Growth,306.81,2024-09-07,15.34,9846,911
8415,LinkedIn,Inbound SEO,668.56,2024-09-07,51.43,2117,745
8416,Google Ads,Inbound SEO,306.18,2024-09-07,21.87,10086,1848
8417,Email,Cold Outbound,63.86,2024-09-07,3.99,26806,817
8418,Email,Product Launch,72.4,2024-09-07,3.81,27296,1276
8419,Organic,Cold Outbound,166.4,2024-09-07,8.32,6515,1703
8420,LinkedIn,Partner Referral,603.65,2024-09-07,24.15,6638,503
8421,Meta Ads,Summer Growth,320.0,2024-09-07,40.0,9031,1375
8422,Organic,Retargeting Wave,149.97,2024-09-07,16.66,11982,1998
8423,Meta Ads,Partner Referral,261.49,2024-09-07,14.53,42742,1533
8424,Organic,End of Year Push,164.19,2024-09-07,16.42,40497,93
8425,Meta Ads,Product Launch,243.95,2024-09-07,13.55,34826,605
8426,Referral,Partner Referral,92.9,2024-09-07,4.89,8765,1700
8427,Organic,Partner Referral,149.9,2024-09-07,16.66,12280,774
8428,Referral,Cold Outbound,142.57,2024-09-07,5.94,6580,233
8429,Referral,Partner Referral,126.27,2024-09-07,14.03,45360,1295
8430,Google Ads,End of Year Push,376.74,2024-09-07,28.98,43495,1074
8431,Google Ads,Cold Outbound,374.79,2024-09-07,17.04,39139,1845
8432,Meta Ads,Retargeting Wave,257.83,2024-09-07,32.23,34727,788
8433,Organic,Partner Referral,169.31,2024-09-07,16.93,39923,1131
8434,Organic,Brand Awareness Q1,128.84,2024-09-07,6.44,22709,1029
8435,Google Ads,Partner Referral,265.47,2024-09-08,11.54,10123,1121
8436,Organic,Summer Growth,171.75,2024-09-08,7.81,33357,1542
8437,Referral,Brand Awareness Q1,115.45,2024-09-08,7.22,11543,1128
8438,Meta Ads,Product Launch,251.56,2024-09-08,13.98,37874,1125
8439,Google Ads,Product Launch,310.39,2024-09-08,18.26,8479,1896
8440,LinkedIn,Summer Growth,551.03,2024-09-08,29.0,31479,192
8441,Meta Ads,Partner Referral,203.84,2024-09-08,9.27,12015,1702
8442,Meta Ads,Inbound SEO,259.27,2024-09-08,11.27,28552,1671
8443,Referral,Inbound SEO,103.26,2024-09-08,10.33,17755,932
8444,Direct,End of Year Push,160.66,2024-09-08,16.07,18103,459
8445,Email,Inbound SEO,95.68,2024-09-08,6.38,10874,260
8446,Meta Ads,End of Year Push,302.36,2024-09-08,27.49,42888,793
8447,Email,Inbound SEO,74.92,2024-09-08,3.12,47797,1947
8448,Google Ads,Retargeting Wave,367.33,2024-09-08,14.69,14178,1714
8449,Organic,Brand Awareness Q1,150.19,2024-09-08,7.15,33231,272
8450,LinkedIn,Product Launch,622.5,2024-09-08,32.76,5899,1101
8451,Referral,Cold Outbound,109.83,2024-09-08,6.1,44181,892
8452,Google Ads,Cold Outbound,386.32,2024-09-08,35.12,30127,1393
8453,Google Ads,Retargeting Wave,357.23,2024-09-08,39.69,40693,985
8454,LinkedIn,Summer Growth,630.95,2024-09-08,42.06,43402,1648
8455,Referral,Retargeting Wave,119.46,2024-09-08,5.19,17534,1412
8456,LinkedIn,Brand Awareness Q1,577.41,2024-09-08,64.16,19969,676
8457,Referral,Inbound SEO,117.77,2024-09-09,13.09,1135,1563
8458,Referral,Brand Awareness Q1,82.54,2024-09-09,3.59,43498,1506
8459,Meta Ads,Partner Referral,223.01,2024-09-09,14.87,18622,1127
8460,Google Ads,Partner Referral,291.59,2024-09-09,16.2,36239,1095
8461,Direct,End of Year Push,160.22,2024-09-09,9.42,2530,1893
8462,LinkedIn,End of Year Push,643.92,2024-09-09,25.76,47054,591
8463,Organic,Cold Outbound,178.8,2024-09-09,22.35,29496,1118
8464,Meta Ads,End of Year Push,212.05,2024-09-09,23.56,6229,622
8465,Organic,Partner Referral,150.38,2024-09-09,16.71,28774,1469
8466,Organic,Product Launch,143.31,2024-09-09,14.33,31551,1318
8467,Google Ads,Partner Referral,307.13,2024-09-09,13.35,1826,1634
8468,Direct,Retargeting Wave,187.8,2024-09-09,14.45,510,754
8469,Organic,Brand Awareness Q1,123.67,2024-09-09,15.46,2884,178
8470,Meta Ads,Brand Awareness Q1,201.29,2024-09-09,10.06,12629,177
8471,Direct,Brand Awareness Q1,112.16,2024-09-09,5.61,35634,1192
8472,Meta Ads,Brand Awareness Q1,180.65,2024-09-10,20.07,20677,384
8473,Organic,Partner Referral,177.08,2024-09-10,11.81,46639,624
8474,Google Ads,Brand Awareness Q1,289.39,2024-09-10,18.09,2683,1490
8475,Meta Ads,Product Launch,275.23,2024-09-10,14.49,39679,339
8476,Organic,End of Year Push,129.99,2024-09-10,7.22,9034,103
8477,Meta Ads,Retargeting Wave,237.88,2024-09-10,15.86,23021,1212
8478,Organic,Summer Growth,141.92,2024-09-10,5.91,13750,1460
8479,Referral,Inbound SEO,82.8,2024-09-10,3.76,31984,676
8480,Google Ads,Partner Referral,342.23,2024-09-10,28.52,8169,636
8481,LinkedIn,Retargeting Wave,704.34,2024-09-10,29.35,46316,1332
8482,Email,Summer Growth,76.15,2024-09-10,3.63,42478,1592
8483,LinkedIn,Partner Referral,692.32,2024-09-10,62.94,32861,1435
8484,Google Ads,Product Launch,328.51,2024-09-10,16.43,35550,1783
8485,Referral,Retargeting Wave,141.52,2024-09-10,12.87,24487,722
8486,LinkedIn,Retargeting Wave,771.36,2024-09-10,42.85,30335,78
8487,Organic,Summer Growth,160.47,2024-09-10,6.98,12926,1362
8488,Organic,Summer Growth,140.05,2024-09-10,12.73,42230,398
8489,Meta Ads,Summer Growth,238.92,2024-09-10,15.93,8342,1610
8490,Referral,Inbound SEO,116.11,2024-09-10,6.45,29821,123
8491,Organic,Partner Referral,121.72,2024-09-10,12.17,43796,1298
8492,LinkedIn,Inbound SEO,699.92,2024-09-10,41.17,11602,761
8493,LinkedIn,Product Launch,563.72,2024-09-10,29.67,16032,971
8494,Organic,Brand Awareness Q1,138.04,2024-09-11,6.9,23929,1327
8495,Referral,Inbound SEO,121.06,2024-09-11,7.57,18508,57
8496,Meta Ads,Inbound SEO,181.68,2024-09-11,7.27,40240,368
8497,LinkedIn,Summer Growth,631.44,2024-09-11,35.08,20593,1805
8498,Referral,Partner Referral,134.12,2024-09-11,9.58,1259,1083
8499,Organic,Cold Outbound,161.8,2024-09-11,7.03,9460,1395
8500,Referral,End of Year Push,87.94,2024-09-11,6.28,37244,1344
8501,Meta Ads,Summer Growth,214.14,2024-09-11,23.79,12188,1691
8502,Google Ads,Partner Referral,335.58,2024-09-11,19.74,39309,498
8503,Google Ads,Cold Outbound,281.29,2024-09-11,35.16,29823,744
8504,Referral,End of Year Push,100.33,2024-09-11,4.01,36320,1815
8505,Organic,Retargeting Wave,134.47,2024-09-11,16.81,37550,297
8506,Google Ads,Inbound SEO,363.96,2024-09-11,15.82,20505,1896
8507,Organic,Partner Referral,151.57,2024-09-11,6.59,35156,356
8508,Meta Ads,Cold Outbound,241.72,2024-09-11,12.09,34869,1849
8509,Organic,Summer Growth,154.51,2024-09-11,17.17,23830,299
8510,LinkedIn,Partner Referral,488.14,2024-09-11,37.55,38589,1751
8511,LinkedIn,Partner Referral,521.17,2024-09-11,37.23,17868,783
8512,Meta Ads,Partner Referral,203.77,2024-09-11,13.58,43347,818
8513,Organic,Retargeting Wave,139.87,2024-09-11,5.59,5345,266
8514,Referral,Inbound SEO,98.06,2024-09-11,4.26,24161,1131
8515,LinkedIn,Partner Referral,528.2,2024-09-11,21.13,34968,110
8516,Google Ads,Retargeting Wave,350.83,2024-09-11,19.49,6817,302
8517,Google Ads,Summer Growth,286.93,2024-09-11,11.96,49042,950
8518,LinkedIn,Brand Awareness Q1,733.37,2024-09-12,81.49,2084,1603
8519,Organic,End of Year Push,173.98,2024-09-12,9.67,43733,323
8520,Referral,Summer Growth,113.24,2024-09-12,5.15,42130,403
8521,Meta Ads,Retargeting Wave,211.06,2024-09-12,12.42,36588,1058
8522,Referral,End of Year Push,128.81,2024-09-12,6.13,2950,1519
8523,LinkedIn,Retargeting Wave,763.67,2024-09-12,40.19,42796,784
8524,LinkedIn,Summer Growth,514.27,2024-09-12,30.25,49798,876
8525,LinkedIn,Product Launch,612.95,2024-09-12,26.65,2535,220
8526,Meta Ads,Cold Outbound,196.34,2024-09-12,16.36,7925,1042
8527,LinkedIn,End of Year Push,689.86,2024-09-12,34.49,634,938
8528,LinkedIn,Retargeting Wave,597.82,2024-09-12,37.36,36250,1059
8529,Meta Ads,Summer Growth,265.37,2024-09-12,12.06,13179,454
8530,Direct,Partner Referral,112.99,2024-09-12,8.69,18767,1498
8531,Meta Ads,Product Launch,244.91,2024-09-12,11.13,19130,494
8532,Google Ads,Inbound SEO,321.6,2024-09-12,16.08,37899,483
8533,Referral,Cold Outbound,134.62,2024-09-12,8.41,46543,553
8534,Referral,Product Launch,133.62,2024-09-12,14.85,22172,84
8535,Organic,Brand Awareness Q1,123.32,2024-09-12,6.49,3190,1195
8536,LinkedIn,Retargeting Wave,698.77,2024-09-12,36.78,4225,451
8537,Referral,End of Year Push,111.63,2024-09-12,5.88,1310,1295
8538,Organic,Partner Referral,172.81,2024-09-12,13.29,22977,1478
8539,Direct,Product Launch,172.29,2024-09-13,8.2,4951,1016
8540,Google Ads,Retargeting Wave,298.64,2024-09-13,29.86,34784,1949
8541,Meta Ads,Product Launch,199.03,2024-09-13,8.29,30092,115
8542,Organic,End of Year Push,124.07,2024-09-13,5.91,49673,1383
8543,Organic,Product Launch,156.16,2024-09-13,11.15,10656,1957
8544,Organic,Cold Outbound,160.86,2024-09-13,10.05,44909,1369
8545,Google Ads,Product Launch,255.18,2024-09-13,21.27,31113,911
8546,LinkedIn,Cold Outbound,680.8,2024-09-13,27.23,27957,929
8547,Organic,Partner Referral,146.82,2024-09-13,8.64,19415,1378
8548,LinkedIn,Cold Outbound,716.65,2024-09-13,79.63,32857,1051
8549,Organic,Inbound SEO,176.3,2024-09-13,14.69,47692,530
8550,Direct,Inbound SEO,108.8,2024-09-13,9.89,6312,1090
8551,LinkedIn,Brand Awareness Q1,707.22,2024-09-13,37.22,18120,310
8552,Organic,Summer Growth,124.51,2024-09-13,9.58,25215,1919
8553,Organic,Retargeting Wave,166.68,2024-09-13,6.95,39558,1875
8554,Direct,Cold Outbound,139.54,2024-09-13,8.21,25820,1516
8555,Google Ads,Cold Outbound,243.86,2024-09-13,13.55,43547,179
8556,Meta Ads,Product Launch,212.5,2024-09-14,11.81,18641,1076
8557,Organic,Brand Awareness Q1,139.13,2024-09-14,5.57,24385,1569
8558,Referral,Inbound SEO,84.4,2024-09-14,4.96,37928,1930
8559,Google Ads,Inbound SEO,350.58,2024-09-14,43.82,45500,656
8560,Google Ads,Inbound SEO,393.08,2024-09-14,28.08,17269,1777
8561,Organic,Product Launch,138.02,2024-09-14,11.5,33340,1200
8562,Organic,Product Launch,133.69,2024-09-14,6.37,687,398
8563,Meta Ads,Retargeting Wave,270.62,2024-09-14,10.82,2095,1717
8564,Google Ads,Cold Outbound,335.05,2024-09-14,23.93,14071,1603
8565,Google Ads,Cold Outbound,245.74,2024-09-14,12.29,6390,224
8566,Organic,Cold Outbound,172.95,2024-09-14,8.24,13627,129
8567,Organic,Partner Referral,151.09,2024-09-14,7.19,47649,1741
8568,LinkedIn,Inbound SEO,775.37,2024-09-14,51.69,24401,1489
8569,LinkedIn,Inbound SEO,476.82,2024-09-14,21.67,41074,1884
8570,Organic,Summer Growth,146.59,2024-09-14,9.16,34610,869
8571,Meta Ads,End of Year Push,203.04,2024-09-14,8.12,46869,1670
8572,Google Ads,Inbound SEO,259.31,2024-09-14,23.57,2411,1641
8573,LinkedIn,Retargeting Wave,654.45,2024-09-14,32.72,28222,947
8574,Organic,Brand Awareness Q1,150.37,2024-09-14,9.4,36083,1409
8575,Organic,Cold Outbound,125.52,2024-09-14,10.46,32789,1475
8576,Google Ads,Summer Growth,242.25,2024-09-14,22.02,6338,798
8577,Google Ads,Partner Referral,386.44,2024-09-15,25.76,41896,296
8578,Email,Brand Awareness Q1,107.83,2024-09-15,4.49,18033,1165
8579,Google Ads,End of Year Push,313.01,2024-09-15,20.87,34429,257
8580,Referral,Summer Growth,97.5,2024-09-15,5.74,32685,881
8581,Google Ads,Retargeting Wave,396.89,2024-09-15,15.88,17823,933
8582,Organic,Summer Growth,139.9,2024-09-15,17.49,7972,663
8583,Google Ads,Cold Outbound,387.09,2024-09-15,35.19,30370,1408
8584,Organic,End of Year Push,120.48,2024-09-15,10.95,5074,438
8585,Meta Ads,Inbound SEO,242.34,2024-09-15,30.29,37467,441
8586,Organic,Partner Referral,120.17,2024-09-15,10.92,32079,512
8587,Google Ads,Cold Outbound,295.23,2024-09-15,26.84,31851,1027
8588,Google Ads,Partner Referral,378.1,2024-09-15,18.91,19436,170
8589,Referral,Partner Referral,85.53,2024-09-15,6.58,21500,1204
8590,Google Ads,Inbound SEO,393.45,2024-09-15,24.59,30307,1303
8591,Referral,Brand Awareness Q1,89.75,2024-09-15,3.74,39610,1598
8592,Direct,Inbound SEO,149.49,2024-09-15,7.87,28618,268
8593,Google Ads,End of Year Push,325.6,2024-09-15,14.16,44401,696
8594,Organic,Summer Growth,138.35,2024-09-15,15.37,11582,1068
8595,Organic,Partner Referral,160.93,2024-09-15,10.06,47388,880
8596,Google Ads,Partner Referral,352.24,2024-09-16,35.22,49100,1339
8597,Referral,Product Launch,105.2,2024-09-16,4.57,11843,438
8598,LinkedIn,Inbound SEO,624.63,2024-09-16,36.74,13367,1898
8599,Google Ads,Brand Awareness Q1,315.55,2024-09-16,28.69,21419,402
8600,Google Ads,Cold Outbound,345.1,2024-09-16,20.3,35459,838
8601,Meta Ads,Inbound SEO,266.94,2024-09-16,11.12,34710,434
8602,Meta Ads,Retargeting Wave,280.67,2024-09-16,12.76,39762,279
8603,Email,Partner Referral,102.7,2024-09-16,5.13,21656,1219
8604,LinkedIn,Retargeting Wave,549.17,2024-09-16,28.9,1615,1804
8605,Referral,End of Year Push,92.52,2024-09-16,8.41,10271,588
8606,LinkedIn,Summer Growth,799.69,2024-09-16,49.98,10931,1050
8607,Google Ads,Inbound SEO,384.02,2024-09-16,16.0,37481,260
8608,Google Ads,Inbound SEO,336.23,2024-09-16,19.78,22175,1874
8609,LinkedIn,Cold Outbound,502.72,2024-09-16,35.91,30566,1487
8610,Organic,Partner Referral,135.49,2024-09-16,5.65,38953,460
8611,LinkedIn,Retargeting Wave,543.38,2024-09-16,49.4,34829,1840
8612,Google Ads,Brand Awareness Q1,242.88,2024-09-16,30.36,25898,90
8613,Google Ads,Cold Outbound,242.09,2024-09-17,12.1,8772,598
8614,Organic,End of Year Push,179.94,2024-09-17,12.85,41964,1948
8615,Organic,Product Launch,160.43,2024-09-17,6.98,14825,523
8616,Meta Ads,Product Launch,201.45,2024-09-17,11.19,32872,100
8617,Referral,Partner Referral,129.92,2024-09-17,5.65,10843,187
8618,Meta Ads,Summer Growth,229.36,2024-09-17,12.07,30154,1055
8619,Organic,Cold Outbound,127.38,2024-09-17,7.08,16271,1675
8620,Google Ads,Partner Referral,337.42,2024-09-17,37.49,14957,854
8621,Organic,Retargeting Wave,171.36,2024-09-17,11.42,40724,1531
8622,Google Ads,End of Year Push,266.53,2024-09-17,19.04,27482,1244
8623,Organic,Summer Growth,140.16,2024-09-17,6.09,36404,1991
8624,Email,End of Year Push,60.62,2024-09-17,7.58,41723,803
8625,Google Ads,Inbound SEO,280.24,2024-09-17,11.21,39460,877
8626,Meta Ads,Cold Outbound,311.75,2024-09-17,18.34,34651,354
8627,LinkedIn,Inbound SEO,641.17,2024-09-17,25.65,48788,477
8628,Direct,Summer Growth,168.33,2024-09-17,6.73,43430,549
8629,LinkedIn,Product Launch,456.36,2024-09-17,45.64,21906,1496
8630,Meta Ads,Product Launch,293.86,2024-09-17,36.73,35521,478
8631,LinkedIn,Partner Referral,771.09,2024-09-17,59.31,9808,1080
8632,Meta Ads,End of Year Push,220.46,2024-09-17,22.05,4704,1809
8633,Organic,Product Launch,150.31,2024-09-17,16.7,19799,1116
8634,Referral,Summer Growth,108.45,2024-09-17,7.75,16874,928
8635,Email,Inbound SEO,93.42,2024-09-17,4.06,42549,177
