usage_id,customer_id,week_start,plan,sessions,active_users,api_calls,storage_used_gb,pre_churn_flag
12477,6663,2024-12-21,Enterprise,184,157,77566,212.36,0
12478,6663,2024-12-23,Business,160,20,10681,18.08,0
12479,6663,2024-12-30,Business,118,43,9335,63.15,0
12480,6672,2024-12-23,Pro,43,8,1015,5.5,0
12481,6672,2024-12-30,Pro,29,6,752,14.04,0
12482,6675,2024-12-24,Starter,14,2,354,1.83,0
12483,6675,2024-12-31,Starter,9,3,897,3.33,0
12484,6677,2024-07-24,Business,77,14,7612,31.87,1
12485,6677,2024-07-31,Business,60,21,10692,49.93,1
12486,6677,2024-08-07,Business,36,21,2145,16.73,1
12487,6677,2024-08-14,Business,13,11,5028,43.26,1
12488,6677,2024-08-21,Business,15,7,2054,51.79,1
12489,6681,2024-06-24,Starter,15,2,875,2.59,0
12490,6681,2024-07-01,Starter,5,4,217,2.27,0
12491,6681,2024-07-08,Starter,17,1,567,2.25,0
12492,6681,2024-07-15,Starter,14,1,605,3.0,0
12493,6681,2024-07-22,Starter,16,4,758,3.11,0
12494,6681,2024-09-24,Pro,39,11,3797,12.88,0
12495,6681,2024-10-01,Pro,18,12,2837,17.05,0
12496,6681,2024-10-08,Pro,22,12,1931,14.98,0
12497,6681,2024-10-15,Pro,30,6,1027,10.67,0
12498,6681,2024-10-22,Pro,58,14,4221,17.83,0
12499,6681,2024-12-24,Starter,9,2,583,3.52,0
12500,6681,2024-12-31,Starter,7,3,458,4.08,0
12501,6684,2024-09-24,Pro,17,5,1896,14.22,0
12502,6684,2024-10-01,Pro,34,11,3502,11.25,0
12503,6684,2024-10-08,Pro,20,11,3315,10.86,0
12504,6684,2024-10-15,Pro,30,4,2846,8.93,0
12505,6684,2024-10-22,Pro,60,3,3544,2.9,0
12506,6684,2024-12-24,Business,64,31,2914,11.53,0
12507,6684,2024-12-31,Business,122,39,13878,64.05,0
12508,6685,2024-12-24,Business,60,42,7223,70.94,0
12509,6685,2024-12-31,Business,131,49,2316,21.54,0
12510,6692,2024-11-24,Pro,23,7,1112,11.33,1
12511,6692,2024-12-01,Pro,23,5,743,7.88,1
12512,6692,2024-12-08,Pro,10,3,976,17.84,1
12513,6692,2024-12-15,Pro,5,1,985,14.23,1
12514,6692,2024-12-22,Pro,7,1,600,15.41,1
12515,6694,2024-11-24,Business,27,28,11317,73.41,0
12516,6694,2024-12-01,Business,56,45,12925,33.51,0
12517,6694,2024-12-08,Business,102,32,17256,82.31,0
12518,6694,2024-12-15,Business,61,18,2356,13.24,0
12519,6694,2024-12-22,Business,88,14,6962,57.03,0
12520,6694,2024-12-24,Enterprise,279,153,42308,196.8,0
12521,6694,2024-12-31,Enterprise,268,52,67009,192.0,0
12522,6698,2024-08-25,Starter,7,3,537,0.95,0
12523,6698,2024-09-01,Starter,5,4,174,0.95,0
12524,6698,2024-09-08,Starter,3,2,212,0.59,0
12525,6698,2024-09-15,Starter,8,2,568,1.05,0
12526,6698,2024-09-22,Starter,4,2,701,3.72,0
12527,6698,2024-12-25,Pro,45,10,2800,10.06,0
12528,6700,2024-12-25,Starter,17,3,523,0.79,0
12529,6704,2024-12-25,Starter,13,4,725,0.93,0
12530,6705,2024-08-25,Enterprise,78,58,54514,350.07,0
12531,6705,2024-09-01,Enterprise,90,190,103827,102.38,0
12532,6705,2024-09-08,Enterprise,192,88,73686,388.66,0
12533,6705,2024-09-15,Enterprise,187,175,35226,112.08,0
12534,6705,2024-09-22,Enterprise,98,194,36845,126.73,0
12535,6705,2024-09-25,Business,125,26,16325,39.3,0
12536,6705,2024-10-02,Business,120,45,8306,66.22,0
12537,6705,2024-10-09,Business,42,29,5040,49.17,0
12538,6705,2024-10-16,Business,134,24,2037,61.06,0
12539,6705,2024-10-23,Business,140,40,10321,62.2,0
12540,6705,2024-12-25,Pro,47,15,4561,8.22,0
12541,6708,2024-12-25,Starter,17,2,425,1.09,0
12542,6713,2024-12-25,Enterprise,117,56,11334,455.96,0
12543,6718,2024-11-26,Business,49,35,11757,34.76,1
12544,6718,2024-12-03,Business,33,17,2887,101.61,1
12545,6718,2024-12-10,Business,38,14,4349,48.97,1
12546,6718,2024-12-17,Business,30,2,3870,72.86,1
12547,6718,2024-12-24,Business,10,3,1147,98.1,1
12548,6719,2024-12-26,Pro,27,7,3397,12.64,0
12549,6726,2024-12-26,Pro,29,7,3334,9.9,0
12550,6729,2024-12-26,Pro,24,4,1390,13.44,0
12551,6730,2024-12-26,Business,126,35,15015,21.85,0
12552,6731,2024-12-26,Enterprise,483,189,26979,440.14,0
12553,6736,2024-12-26,Business,17,4,478,61.22,1
12554,6744,2024-08-27,Pro,23,6,1161,3.67,1
12555,6744,2024-09-03,Pro,21,5,388,8.06,1
12556,6744,2024-09-10,Pro,17,2,393,9.91,1
12557,6744,2024-09-17,Pro,7,1,146,13.55,1
12558,6744,2024-09-24,Pro,9,1,132,8.74,1
12559,6749,2024-12-27,Pro,37,5,712,12.33,0
12560,6750,2024-09-27,Enterprise,188,61,48932,90.29,0
12561,6750,2024-10-04,Enterprise,286,49,79623,182.05,0
12562,6750,2024-10-11,Enterprise,228,124,21982,390.08,0
12563,6750,2024-10-18,Enterprise,180,156,109336,475.85,0
12564,6750,2024-10-25,Enterprise,310,61,46940,241.58,0
12565,6750,2024-12-27,Business,113,19,18347,18.88,0
12566,6755,2024-09-27,Enterprise,390,173,98861,337.81,0
12567,6755,2024-10-04,Enterprise,98,89,45782,346.84,0
12568,6755,2024-10-11,Enterprise,281,62,40820,425.41,0
12569,6755,2024-10-18,Enterprise,416,83,50008,120.73,0
12570,6755,2024-10-25,Enterprise,338,155,73298,189.67,0
12571,6755,2024-12-27,Business,87,38,16642,86.31,0
12572,6760,2024-09-28,Pro,25,9,3464,13.93,0
12573,6760,2024-10-05,Pro,27,12,3803,5.76,0
12574,6760,2024-10-12,Pro,24,7,607,5.54,0
12575,6760,2024-10-19,Pro,13,6,955,7.94,0
12576,6760,2024-10-26,Pro,24,9,3798,7.98,0
12577,6760,2024-12-28,Business,55,13,20822,73.52,0
12578,6767,2024-12-28,Enterprise,71,150,64972,473.87,0
12579,6772,2024-10-28,Enterprise,152,142,28790,264.06,1
12580,6772,2024-11-04,Enterprise,130,101,58269,167.9,1
12581,6772,2024-11-11,Enterprise,68,25,22041,454.39,1
12582,6772,2024-11-18,Enterprise,49,22,6688,98.78,1
12583,6772,2024-11-25,Enterprise,34,31,13653,406.07,1
12584,6774,2024-12-28,Pro,41,4,4218,7.86,0
12585,6780,2024-08-29,Business,43,22,3041,52.63,0
12586,6780,2024-09-05,Business,117,33,13926,39.88,0
12587,6780,2024-09-12,Business,125,43,1982,91.73,0
12588,6780,2024-09-19,Business,100,33,3005,43.24,0
12589,6780,2024-09-26,Business,87,20,16128,81.0,0
12590,6780,2024-12-29,Pro,12,14,1332,18.5,0
12591,6787,2024-10-29,Pro,53,8,4588,8.3,0
12592,6787,2024-11-05,Pro,40,11,2369,3.88,0
12593,6787,2024-11-12,Pro,47,6,1256,7.87,0
12594,6787,2024-11-19,Pro,40,12,4882,19.09,0
12595,6787,2024-11-26,Pro,45,13,3280,14.15,0
12596,6787,2024-11-29,Business,112,42,13447,71.53,0
12597,6787,2024-12-06,Business,44,40,6671,102.97,0
12598,6787,2024-12-13,Business,133,10,15921,53.18,0
12599,6787,2024-12-20,Business,100,25,2722,52.5,0
12600,6787,2024-12-27,Business,89,39,14387,86.32,0
12601,6787,2024-12-29,Enterprise,151,119,13844,159.51,0
12602,6790,2024-12-29,Pro,10,5,3104,11.97,0
12603,6793,2024-12-29,Pro,13,5,1619,16.83,0
12604,6794,2024-09-29,Starter,5,1,97,0.9,1
12605,6794,2024-10-06,Starter,3,1,182,4.5,1
12606,6794,2024-10-13,Starter,3,1,172,2.71,1
12607,6794,2024-10-20,Starter,1,1,125,1.04,1
12608,6794,2024-10-27,Starter,1,1,122,2.74,1
12609,6795,2024-08-30,Pro,33,7,2897,17.84,1
12610,6795,2024-09-06,Pro,21,8,398,7.14,1
12611,6795,2024-09-13,Pro,6,5,990,12.08,1
12612,6795,2024-09-20,Pro,9,3,395,19.91,1
12613,6795,2024-09-27,Pro,10,1,718,18.95,1
12614,6800,2024-07-30,Enterprise,382,83,111639,93.5,0
12615,6800,2024-08-06,Enterprise,223,139,66720,488.03,0
12616,6800,2024-08-13,Enterprise,168,94,107645,344.49,0
12617,6800,2024-08-20,Enterprise,379,160,55464,138.47,0
12618,6800,2024-08-27,Enterprise,195,100,89830,499.59,0
12619,6800,2024-12-30,Business,84,21,6580,41.45,0
12620,6801,2024-12-30,Pro,20,3,2094,2.83,0
12621,6802,2024-07-30,Business,56,36,12023,23.48,1
12622,6802,2024-08-06,Business,40,13,4398,44.46,1
12623,6802,2024-08-13,Business,43,6,1856,100.93,1
12624,6802,2024-08-20,Business,21,11,1646,50.29,1
12625,6802,2024-08-27,Business,17,2,806,41.72,1
12626,6804,2024-06-30,Enterprise,327,79,11685,373.08,0
12627,6804,2024-07-07,Enterprise,275,69,84708,427.67,0
12628,6804,2024-07-14,Enterprise,114,153,39722,340.37,0
12629,6804,2024-07-21,Enterprise,258,140,71942,412.44,0
12630,6804,2024-07-28,Enterprise,92,144,16093,85.54,0
12631,6804,2024-12-30,Business,33,43,9684,68.11,0
12632,6807,2024-10-30,Pro,32,6,1328,12.54,1
12633,6807,2024-11-06,Pro,26,2,1723,11.22,1
12634,6807,2024-11-13,Pro,24,3,750,19.53,1
12635,6807,2024-11-20,Pro,4,3,410,18.11,1
12636,6807,2024-11-27,Pro,11,2,731,14.1,1
12637,6811,2024-12-30,Enterprise,444,46,103704,194.84,0
12638,6812,2024-12-01,Enterprise,358,86,54238,80.17,0
12639,6812,2024-12-08,Enterprise,142,194,72393,107.84,0
12640,6812,2024-12-15,Enterprise,244,95,55006,284.19,0
12641,6812,2024-12-22,Enterprise,229,63,55904,254.3,0
12642,6812,2024-12-29,Enterprise,250,122,85074,196.28,0
12643,6813,2024-12-01,Business,78,45,8806,56.34,0
12644,6813,2024-12-08,Business,41,11,16617,77.68,0
12645,6813,2024-12-15,Business,47,44,2766,97.75,0
12646,6813,2024-12-22,Business,57,36,16504,13.24,0
12647,6813,2024-12-29,Business,70,19,4666,88.3,0
12648,6817,2024-09-01,Enterprise,114,38,38033,371.98,1
12649,6817,2024-09-08,Enterprise,81,67,16370,84.74,1
12650,6817,2024-09-15,Enterprise,101,21,5510,267.78,1
12651,6817,2024-09-22,Enterprise,47,30,14967,416.74,1
12652,6817,2024-09-29,Enterprise,29,9,6412,209.71,1
12653,6818,2024-12-01,Pro,29,7,2821,16.27,0
12654,6818,2024-12-08,Pro,28,8,1989,15.02,0
12655,6818,2024-12-15,Pro,21,11,5123,16.38,0
12656,6818,2024-12-22,Pro,35,8,3686,3.33,0
12657,6818,2024-12-29,Pro,21,8,728,8.74,0
12658,6823,2024-12-01,Pro,11,4,3646,4.04,0
12659,6823,2024-12-08,Pro,27,7,1746,17.05,0
12660,6823,2024-12-15,Pro,35,4,1926,4.79,0
12661,6823,2024-12-22,Pro,24,5,1236,8.05,0
12662,6823,2024-12-29,Pro,32,9,1080,6.71,0
12663,6828,2024-12-01,Starter,11,4,301,4.74,0
12664,6828,2024-12-08,Starter,11,2,201,4.13,0
12665,6828,2024-12-15,Starter,10,2,121,2.17,0
12666,6828,2024-12-22,Starter,11,2,1113,2.83,0
12667,6828,2024-12-29,Starter,5,1,749,1.79,0
12668,6829,2024-12-01,Starter,7,3,707,4.74,0
12669,6829,2024-12-08,Starter,11,4,1081,0.94,0
12670,6829,2024-12-15,Starter,11,1,875,2.07,0
12671,6829,2024-12-22,Starter,10,4,636,3.86,0
12672,6829,2024-12-29,Starter,7,3,714,2.47,0
12673,6834,2024-12-01,Starter,9,5,604,0.71,0
12674,6834,2024-12-08,Starter,6,1,383,2.07,0
12675,6834,2024-12-15,Starter,12,1,669,1.06,0
12676,6834,2024-12-22,Starter,6,1,259,1.22,0
12677,6834,2024-12-29,Starter,5,2,770,1.33,0
12678,6845,2024-12-02,Starter,15,3,831,3.27,0
12679,6845,2024-12-09,Starter,5,2,303,4.93,0
12680,6845,2024-12-16,Starter,14,2,951,1.35,0
12681,6845,2024-12-23,Starter,20,2,744,2.2,0
12682,6845,2024-12-30,Starter,10,2,673,3.63,0
12683,6846,2024-10-02,Pro,35,2,2592,13.61,1
12684,6846,2024-10-09,Pro,32,6,590,10.64,1
12685,6846,2024-10-16,Pro,21,3,992,4.35,1
12686,6846,2024-10-23,Pro,8,2,139,13.86,1
12687,6846,2024-10-30,Pro,9,1,178,11.77,1
12688,6852,2024-12-02,Business,60,24,19209,85.89,0
12689,6852,2024-12-09,Business,97,31,6645,12.4,0
12690,6852,2024-12-16,Business,131,9,6530,80.79,0
12691,6852,2024-12-23,Business,72,41,6407,69.87,0
12692,6852,2024-12-30,Business,45,48,16377,29.27,0
12693,6855,2024-09-02,Starter,7,2,277,3.08,1
12694,6855,2024-09-09,Starter,3,1,424,4.84,1
12695,6855,2024-09-16,Starter,5,1,181,2.53,1
12696,6855,2024-09-23,Starter,1,1,75,3.64,1
12697,6855,2024-09-30,Starter,1,1,72,3.48,1
12698,6858,2024-12-02,Starter,15,4,732,3.61,0
12699,6858,2024-12-09,Starter,21,1,603,1.67,0
12700,6858,2024-12-16,Starter,20,2,665,2.97,0
12701,6858,2024-12-23,Starter,7,1,982,1.9,0
12702,6858,2024-12-30,Starter,18,3,1031,3.0,0
12703,6860,2024-12-02,Enterprise,359,119,83621,266.07,0
12704,6860,2024-12-09,Enterprise,475,131,60546,338.09,0
12705,6860,2024-12-16,Enterprise,164,134,107142,145.36,0
12706,6860,2024-12-23,Enterprise,406,186,86422,302.96,0
12707,6860,2024-12-30,Enterprise,340,99,59902,164.32,0
12708,6862,2024-10-03,Business,132,12,8404,11.06,0
12709,6862,2024-10-10,Business,97,40,1947,56.41,0
12710,6862,2024-10-17,Business,104,40,9804,13.79,0
12711,6862,2024-10-24,Business,101,20,2340,94.37,1
12712,6862,2024-10-31,Business,82,11,2617,79.77,1
12713,6862,2024-11-03,Pro,8,2,2321,4.98,1
12714,6862,2024-11-10,Pro,10,3,2162,16.59,1
12715,6862,2024-11-17,Pro,5,4,1733,4.6,1
12716,6862,2024-11-24,Pro,6,2,501,18.07,1
12717,6862,2024-12-01,Pro,3,1,1050,10.28,1
12718,6865,2024-12-03,Business,71,40,4705,58.15,0
12719,6865,2024-12-10,Business,55,37,9029,28.47,0
12720,6865,2024-12-17,Business,67,46,19098,49.77,0
12721,6865,2024-12-24,Business,117,46,5686,54.32,0
12722,6865,2024-12-31,Business,141,21,7463,93.23,0
12723,6867,2024-10-03,Business,57,22,18025,91.54,0
12724,6867,2024-10-10,Business,155,22,15408,93.49,0
12725,6867,2024-10-17,Business,65,36,9793,13.76,0
12726,6867,2024-10-24,Business,133,47,10188,24.86,0
12727,6867,2024-10-31,Business,136,32,5883,73.23,0
12728,6867,2024-12-03,Pro,39,5,2740,9.94,0
12729,6867,2024-12-10,Pro,48,4,954,7.26,0
12730,6867,2024-12-17,Pro,27,13,3390,10.01,0
12731,6867,2024-12-24,Pro,35,6,2264,16.19,0
12732,6867,2024-12-31,Pro,41,5,4411,3.48,0
12733,6869,2024-07-03,Pro,51,14,879,17.91,0
12734,6869,2024-07-10,Pro,38,4,1540,3.37,0
12735,6869,2024-07-17,Pro,15,6,3885,10.93,0
12736,6869,2024-07-24,Pro,15,12,3718,5.62,0
12737,6869,2024-07-31,Pro,35,12,2900,4.81,0
12738,6869,2024-12-03,Business,124,19,7274,46.91,0
12739,6869,2024-12-10,Business,98,42,4836,65.85,0
12740,6869,2024-12-17,Business,58,34,3854,58.14,0
12741,6869,2024-12-24,Business,130,24,19853,43.7,0
12742,6869,2024-12-31,Business,78,13,16039,70.74,0
12743,6874,2024-12-03,Enterprise,353,76,55736,84.83,0
12744,6874,2024-12-10,Enterprise,139,125,28618,423.76,0
12745,6874,2024-12-17,Enterprise,240,54,28955,92.64,0
12746,6874,2024-12-24,Enterprise,258,92,11553,159.19,0
12747,6874,2024-12-31,Enterprise,171,140,34936,56.71,0
12748,6876,2024-12-04,Pro,19,9,4767,10.68,0
12749,6876,2024-12-11,Pro,28,10,1651,6.11,0
12750,6876,2024-12-18,Pro,44,9,4140,14.62,0
12751,6876,2024-12-25,Pro,34,12,3356,7.72,0
12752,6881,2024-12-04,Business,50,10,14641,42.89,0
12753,6881,2024-12-11,Business,106,44,7431,62.03,0
12754,6881,2024-12-18,Business,103,46,15009,32.5,0
12755,6881,2024-12-25,Business,80,49,19878,23.6,0
12756,6884,2024-12-04,Business,127,44,18848,63.78,0
12757,6884,2024-12-11,Business,129,45,11630,35.42,0
12758,6884,2024-12-18,Business,140,37,9871,25.72,0
12759,6884,2024-12-25,Business,53,30,12230,44.25,0
12760,6885,2024-12-04,Enterprise,239,152,24995,154.14,0
12761,6885,2024-12-11,Enterprise,341,109,37672,451.55,0
12762,6885,2024-12-18,Enterprise,167,153,65014,255.44,0
12763,6885,2024-12-25,Enterprise,527,167,28303,473.84,0
12764,6889,2024-12-04,Enterprise,532,83,44978,231.14,0
12765,6889,2024-12-11,Enterprise,214,143,87063,217.31,0
12766,6889,2024-12-18,Enterprise,431,51,10160,102.63,0
12767,6889,2024-12-25,Enterprise,201,59,88475,252.23,0
12768,6891,2024-12-04,Enterprise,248,89,58042,248.77,0
12769,6891,2024-12-11,Enterprise,269,195,14324,460.21,0
12770,6891,2024-12-18,Enterprise,514,81,20281,366.57,0
12771,6891,2024-12-25,Enterprise,426,96,94681,400.56,0
12772,6896,2024-09-04,Enterprise,416,144,72662,280.21,0
12773,6896,2024-09-11,Enterprise,405,155,82114,106.2,0
12774,6896,2024-09-18,Enterprise,116,67,97984,396.76,0
12775,6896,2024-09-25,Enterprise,218,155,82959,235.12,0
12776,6896,2024-10-02,Enterprise,95,130,109598,473.59,0
12777,6896,2024-12-04,Business,149,43,9808,90.79,0
12778,6896,2024-12-11,Business,96,31,16632,38.32,0
12779,6896,2024-12-18,Business,94,12,4880,10.93,0
12780,6896,2024-12-25,Business,75,50,11128,78.32,0
12781,6898,2024-08-04,Pro,7,5,2506,11.55,1
12782,6898,2024-08-11,Pro,8,2,507,12.69,1
12783,6898,2024-08-18,Pro,14,5,1437,12.96,1
12784,6898,2024-08-25,Pro,6,2,740,8.08,1
12785,6898,2024-09-01,Pro,1,2,885,3.38,1
12786,6899,2024-12-04,Business,116,15,7360,77.07,0
12787,6899,2024-12-11,Business,69,28,7907,26.6,0
12788,6899,2024-12-18,Business,84,25,3545,21.77,0
12789,6899,2024-12-25,Business,55,21,21516,16.99,0
12790,6900,2024-12-04,Business,52,12,14105,55.4,0
12791,6900,2024-12-11,Business,106,34,16947,82.84,0
12792,6900,2024-12-18,Business,90,42,10089,68.44,0
12793,6900,2024-12-25,Business,84,17,2301,11.08,0
12794,6903,2024-12-04,Enterprise,233,46,58362,117.79,0
12795,6903,2024-12-11,Enterprise,458,111,25587,483.5,0
12796,6903,2024-12-18,Enterprise,260,148,40660,333.15,0
12797,6903,2024-12-25,Enterprise,166,88,42252,432.98,0
12798,6907,2024-08-05,Pro,49,4,1210,3.38,1
12799,6907,2024-08-12,Pro,20,2,581,10.31,1
12800,6907,2024-08-19,Pro,21,2,1202,18.91,1
12801,6907,2024-08-26,Pro,6,2,1042,13.38,1
12802,6907,2024-09-02,Pro,5,1,147,8.26,1
12803,6908,2024-12-05,Starter,6,3,903,1.54,0
12804,6908,2024-12-12,Starter,13,2,687,1.37,0
12805,6908,2024-12-19,Starter,11,3,863,2.81,0
12806,6908,2024-12-26,Starter,19,1,657,0.63,0
12807,6910,2024-07-05,Business,78,13,13153,17.99,1
12808,6910,2024-07-12,Business,69,8,3949,16.54,1
12809,6910,2024-07-19,Business,21,13,3437,35.76,1
12810,6910,2024-07-26,Business,26,5,2267,18.25,1
12811,6910,2024-08-02,Business,25,7,3013,43.4,1
12812,6912,2024-12-05,Enterprise,340,97,77444,272.17,0
12813,6912,2024-12-12,Enterprise,454,148,42397,392.9,0
12814,6912,2024-12-19,Enterprise,494,174,54257,408.01,0
12815,6912,2024-12-26,Enterprise,270,79,9803,101.43,0
12816,6913,2024-07-05,Pro,19,2,525,4.46,1
12817,6913,2024-07-12,Pro,25,5,1362,3.98,1
12818,6913,2024-07-19,Pro,6,5,1188,6.28,1
12819,6913,2024-07-26,Pro,12,3,213,3.84,1
12820,6913,2024-08-02,Pro,8,1,183,2.37,1
12821,6914,2024-12-05,Enterprise,363,84,22905,348.88,0
12822,6914,2024-12-12,Enterprise,370,139,77005,354.82,0
12823,6914,2024-12-19,Enterprise,443,156,76539,319.73,0
12824,6914,2024-12-26,Enterprise,306,67,56165,459.88,0
12825,6917,2024-12-05,Enterprise,517,88,17112,309.53,0
12826,6917,2024-12-12,Enterprise,180,106,82966,234.56,0
12827,6917,2024-12-19,Enterprise,345,61,35616,143.0,0
12828,6917,2024-12-26,Enterprise,388,131,39731,167.59,0
12829,6918,2024-09-05,Starter,14,1,352,4.4,1
12830,6918,2024-09-12,Starter,2,2,73,0.93,1
12831,6918,2024-09-19,Starter,3,1,399,1.99,1
12832,6918,2024-09-26,Starter,1,1,198,3.22,1
12833,6918,2024-10-03,Starter,2,1,140,4.33,1
12834,6926,2024-11-06,Enterprise,94,108,44213,350.92,1
12835,6926,2024-11-13,Enterprise,130,31,14523,168.4,1
12836,6926,2024-11-20,Enterprise,133,19,37833,288.39,1
12837,6926,2024-11-27,Enterprise,101,12,11240,484.85,1
12838,6926,2024-12-04,Enterprise,85,18,8306,371.8,1
12839,6938,2024-09-07,Enterprise,292,80,74531,57.57,0
12840,6938,2024-09-14,Enterprise,180,150,34049,238.64,0
12841,6938,2024-09-21,Enterprise,214,117,80263,322.7,0
12842,6938,2024-09-28,Enterprise,163,163,63139,387.34,0
12843,6938,2024-10-05,Enterprise,126,145,56446,184.3,0
12844,6938,2024-12-07,Business,74,22,2277,27.8,0
12845,6938,2024-12-14,Business,82,15,19343,76.32,0
12846,6938,2024-12-21,Business,81,43,7284,98.92,0
12847,6938,2024-12-28,Business,32,14,21474,16.77,0
12848,6939,2024-12-07,Enterprise,146,55,44883,361.22,0
12849,6939,2024-12-14,Enterprise,108,149,82861,435.49,0
12850,6939,2024-12-21,Enterprise,107,45,16726,386.97,0
12851,6939,2024-12-28,Enterprise,243,118,71368,154.65,0
12852,6940,2024-10-07,Pro,13,7,1717,8.26,1
12853,6940,2024-10-14,Pro,28,7,2304,4.33,1
12854,6940,2024-10-21,Pro,18,3,570,11.22,1
12855,6940,2024-10-28,Pro,12,3,918,13.82,1
12856,6940,2024-11-04,Pro,11,1,500,16.08,1
12857,6941,2024-12-07,Enterprise,59,109,19592,437.94,0
12858,6941,2024-12-14,Enterprise,234,71,44785,81.0,0
12859,6941,2024-12-21,Enterprise,196,146,49783,59.81,0
12860,6941,2024-12-28,Enterprise,72,163,15328,168.31,0
12861,6946,2024-12-08,Enterprise,153,67,79881,295.51,0
12862,6946,2024-12-15,Enterprise,230,137,43973,59.89,0
12863,6946,2024-12-22,Enterprise,214,53,53556,400.37,0
12864,6946,2024-12-29,Enterprise,208,82,35403,356.85,0
12865,6947,2024-12-08,Business,94,22,19181,77.49,0
12866,6947,2024-12-15,Business,52,42,7893,79.61,0
12867,6947,2024-12-22,Business,41,35,13137,17.81,0
12868,6947,2024-12-29,Business,85,22,14670,52.12,0
12869,6950,2024-12-08,Business,64,12,17536,20.77,0
12870,6950,2024-12-15,Business,68,37,17309,55.07,0
12871,6950,2024-12-22,Business,71,36,15419,54.0,0
12872,6950,2024-12-29,Business,101,42,15214,68.18,0
12873,6955,2024-12-08,Enterprise,205,187,79760,426.11,0
12874,6955,2024-12-15,Enterprise,73,167,60701,229.84,0
12875,6955,2024-12-22,Enterprise,216,81,53750,192.4,0
12876,6955,2024-12-29,Enterprise,157,112,69935,138.21,0
12877,6956,2024-12-08,Starter,9,1,555,4.51,0
12878,6956,2024-12-15,Starter,6,1,262,4.34,0
12879,6956,2024-12-22,Starter,8,2,201,3.38,0
12880,6956,2024-12-29,Starter,11,3,443,2.9,0
12881,6959,2024-10-09,Starter,8,1,157,1.29,1
12882,6959,2024-10-16,Starter,9,1,321,2.1,1
12883,6959,2024-10-23,Starter,5,1,54,2.2,1
12884,6959,2024-10-30,Starter,3,1,65,1.24,1
12885,6959,2024-11-06,Starter,3,1,138,4.7,1
12886,6964,2024-12-09,Business,103,14,14251,40.52,0
12887,6964,2024-12-16,Business,101,33,18106,33.01,0
12888,6964,2024-12-23,Business,124,36,20732,38.9,0
12889,6964,2024-12-30,Business,171,12,10652,55.44,0
12890,6972,2024-12-09,Starter,17,4,262,0.64,0
12891,6972,2024-12-16,Starter,16,3,818,4.58,0
12892,6972,2024-12-23,Starter,20,2,304,2.16,0
12893,6972,2024-12-30,Starter,10,4,684,2.46,0
12894,6973,2024-12-09,Business,50,31,6779,82.07,0
12895,6973,2024-12-16,Business,136,37,14108,62.37,0
12896,6973,2024-12-23,Business,153,43,6996,38.08,0
12897,6973,2024-12-30,Business,57,38,13429,10.84,0
12898,6974,2024-09-10,Enterprise,469,37,36488,210.31,0
12899,6974,2024-09-17,Enterprise,457,208,84332,453.47,0
12900,6974,2024-09-24,Enterprise,179,106,88720,193.52,0
12901,6974,2024-10-01,Enterprise,272,194,30625,258.71,0
12902,6974,2024-10-08,Enterprise,136,156,73552,92.8,0
12903,6974,2024-12-10,Business,142,37,6260,43.76,0
12904,6974,2024-12-17,Business,92,40,3262,54.59,0
12905,6974,2024-12-24,Business,78,14,9684,25.73,0
12906,6974,2024-12-31,Business,80,47,12090,66.84,0
12907,6981,2024-12-10,Enterprise,129,158,41926,416.91,0
12908,6981,2024-12-17,Enterprise,284,37,31691,335.37,0
12909,6981,2024-12-24,Enterprise,279,138,12496,268.2,0
12910,6981,2024-12-31,Enterprise,160,114,46951,504.69,0
12911,6984,2024-12-10,Pro,49,6,3091,18.53,0
12912,6984,2024-12-17,Pro,52,5,2699,16.13,0
12913,6984,2024-12-24,Pro,25,3,3864,11.38,0
12914,6984,2024-12-31,Pro,44,7,3547,17.31,0
12915,6993,2024-12-10,Starter,16,1,593,2.31,0
12916,6993,2024-12-17,Starter,14,1,255,0.72,0
12917,6993,2024-12-24,Starter,8,3,297,2.63,0
12918,6993,2024-12-31,Starter,6,1,632,2.75,0
12919,6995,2024-12-11,Pro,34,4,2840,2.32,0
12920,6995,2024-12-18,Pro,47,11,4289,7.87,0
12921,6995,2024-12-25,Pro,47,12,2879,4.83,0
12922,6996,2024-08-11,Pro,28,12,2599,17.56,0
12923,6996,2024-08-18,Pro,15,15,4041,10.06,0
12924,6996,2024-08-25,Pro,32,10,2571,19.53,0
12925,6996,2024-09-01,Pro,22,11,1287,12.24,0
12926,6996,2024-09-08,Pro,19,4,2487,7.22,0
12927,6996,2024-10-11,Starter,8,2,243,0.7,0
12928,6996,2024-10-18,Starter,12,4,814,0.55,0
12929,6996,2024-10-25,Starter,10,4,121,0.92,0
12930,6996,2024-11-01,Starter,16,3,847,3.62,0
12931,6996,2024-11-08,Starter,17,1,705,2.23,0
12932,6996,2024-12-11,Pro,30,13,3410,12.51,0
12933,6996,2024-12-18,Pro,30,9,3790,13.15,0
12934,6996,2024-12-25,Pro,51,7,3510,11.88,0
12935,7000,2024-12-11,Enterprise,166,83,30263,166.23,0
12936,7000,2024-12-18,Enterprise,415,171,46022,474.53,0
12937,7000,2024-12-25,Enterprise,297,155,63281,111.31,0
12938,7004,2024-12-11,Starter,9,3,215,1.5,0
12939,7004,2024-12-18,Starter,8,3,671,1.96,0
12940,7004,2024-12-25,Starter,8,1,533,3.6,0
